Gene	seed_specificity
DDIT4	1.0
CAB39	1.0
CAPZB	1.0
IFNA1	0.22999999999999998
ACTR3	0.79
NXT1	1.0
LIMK1	0.79
ACTN4	0.43999999999999995
IQGAP2	1.0
FGD1	1.0
PATJ	1.0
MYLK2	0.5800000000000001
MYL12A	0.64
PPP2R5D	0.63
LLGL2	1.0
TBC1D1	1.0
PARVB	1.0
LAMC3	0.98
FGF18	0.6
TXK	0.74
MYL7	0.9299999999999999
ARHGEF4	1.0
TAP1	0.77
C7	1.0
NR4A2	0.61
MYL12B	0.64
ACVR2B	0.95
ACE2	0.8
PIK3IP1	0.64
FHOD1	0.8
EGR2	0.5900000000000001
ACVR1C	0.9299999999999999
ITGB5	1.0
IFIH1	1.0
FSCN1	1.0
GIT1	0.77
PRKG1	0.74
ITGAE	0.91
PAK5	0.6
ACVR1	0.88
VCL	0.78
FGF10	0.6799999999999999
PRDX6	0.6
C6	1.0
LAMB3	0.9299999999999999
FGD3	1.0
SCIN	1.0
LAMA5	0.9299999999999999
FGF11	0.28
TMOD3	1.0
PARD6B	1.0
CSRP2	1.0
PIK3C2A	0.6699999999999999
OCRL	1.0
PPP1R12B	0.45999999999999996
ATP6V0E1	1.0
CFB	0.98
ACVR2A	0.86
GAMT	1.0
PFN2	1.0
NXT2	1.0
NTRK2	0.42000000000000004
PFN3	1.0
FGF17	0.18000000000000005
DECR1	0.99
RBL1	0.6599999999999999
B2M	0.56
TRAF5	0.5900000000000001
ACAD9	1.0
POU2F2	0.6799999999999999
TKT	1.0
HEY2	0.47
CHAC1	0.88
TET1	1.0
LAMB1	0.9299999999999999
PIP4K2C	0.95
MAML3	1.0
ARPC5L	0.72
ARHGEF6	0.63
AZI2	1.0
NUDT16L1	1.0
HES7	1.0
ELK1	0.52
NODAL	0.91
LAMB2	0.25
CREB3L3	0.22999999999999998
FGF14	0.28
LAMB4	0.96
IRF9	0.4
IQGAP3	1.0
C3AR1	0.77
TLR3	0.32999999999999996
IKBKE	0.72
FGF12	0.28
TAP2	1.0
LAMA2	0.98
GPRIN1	1.0
LAMC2	0.98
STRADA	1.0
PFN4	1.0
PARD6G	1.0
WASF1	0.6699999999999999
RCAN1	0.5800000000000001
SGK3	0.42000000000000004
RBFOX1	1.0
PLA2G5	0.71
BRK1	0.6799999999999999
FN1	0.42000000000000004
CREB3L1	0.43000000000000005
RHOJ	1.0
APC2	0.09999999999999998
RNF125	1.0
CALCOCO2	1.0
NXF2	1.0
THBS1	0.48
CYFIP2	0.76
PGD	1.0
TFCP2	0.6
NEO1	1.0
HES5	0.25
TRPM6	1.0
PIP4K2B	0.75
FGF3	0.18000000000000005
NF2	0.84
