Gene	seed_specificity
IL17RA	0.99
PPP1R3A	1.0
POLK	0.41000000000000003
ACTR3	0.79
BEX3	1.0
DLL3	0.32999999999999996
PYGL	0.95
CALML3	0.9
EGLN3	0.31999999999999995
ACTN4	0.43999999999999995
FGD1	1.0
CTNNA1	1.0
IL17RC	0.69
MYL12A	0.64
RBM5	1.0
PLA2G12B	0.98
RBM28	1.0
PYGB	1.0
GEMIN4	1.0
PTPN7	1.0
FBP2	1.0
MYO1E	1.0
NRBF2	1.0
ARHGEF4	1.0
EIF4E1B	1.0
TAP1	0.77
RHOT1	1.0
CCN4	0.86
SEPTIN5	1.0
PLA2G10	0.98
NR4A2	0.61
SEC13	1.0
KIF5A	1.0
MYL12B	0.64
MAPK9	0.98
NCF4	1.0
DOCK2	0.71
MAP1LC3B2	1.0
GIT1	0.77
FSCN1	1.0
CYC1	1.0
MAP3K12	0.6
PAK5	0.6
VCL	0.78
MFN1	0.61
PHKB	0.9
C9orf72	1.0
CSTF3	1.0
CFL1	0.9
NDUFB2	1.0
TMOD3	1.0
CSRP2	1.0
ATG10	0.91
RASGRP2	1.0
EIF1B	1.0
PLA2G2A	0.5
PLA2G4E	0.83
SIGMAR1	1.0
PPP1R12B	0.45999999999999996
MIF	0.83
PFN2	1.0
IL17RE	1.0
NXT2	1.0
PRPF4	1.0
SH2B2	0.9299999999999999
FGF17	0.18000000000000005
DECR1	0.99
B2M	0.56
TRAF5	0.5900000000000001
SRSF3	1.0
FZD9	0.8
NUDT21	1.0
SOS2	0.49
IL17F	0.73
LAMB1	0.9299999999999999
PSMB1	0.5800000000000001
SNRPA1	1.0
DUSP5	1.0
NCF2	0.84
CACNA1C	0.69
ARPC5L	0.72
FARP2	1.0
ARHGEF6	0.63
NDUFS1	1.0
ELMO1	0.75
ELK1	0.52
EIF4E2	0.97
G6PC2	1.0
FGF14	0.28
SRSF5	1.0
ATG7	1.0
IRF9	0.4
IQGAP3	1.0
TLR3	0.32999999999999996
UCP1	0.83
CEBPD	1.0
TAP2	1.0
GLE1	1.0
DUSP2	0.53
GRIN2A	0.89
RCAN1	0.5800000000000001
WASF1	0.6699999999999999
PFN4	1.0
TBC1D4	0.69
SIPA1	0.98
KREMEN1	1.0
PLA2G5	0.71
PLA2G4D	1.0
WDR33	1.0
PRKD3	0.6599999999999999
BRK1	0.6799999999999999
SLC6A3	0.74
RHOJ	1.0
APC2	0.09999999999999998
CALCOCO2	1.0
NXF2	1.0
PLA2G2C	0.98
LIMS1	1.0
ACTG1	0.6599999999999999
IFNAR1	0.71
CYFIP2	0.76
TFCP2	0.6
ATF4	0.8200000000000001
PLA2G3	1.0
HES5	0.25
PIP4K2B	0.75
CAPZB	1.0
DUSP10	1.0
CYP2J2	1.0
TNFRSF13C	0.5700000000000001
NXT1	1.0
SMG7	1.0
LIMK1	0.79
IQGAP2	1.0
CACNA1S	0.75
LPIN1	0.65
MYLK2	0.5800000000000001
KLC3	1.0
PLA2G12A	0.99
WDR36	1.0
XPOT	1.0
PARVB	1.0
TXK	0.74
PHF5A	1.0
MYL7	0.9299999999999999
RGL2	1.0
CLDN2	0.6599999999999999
DUSP16	1.0
PSMD8	0.5700000000000001
RYR2	0.45999999999999996
NOL6	1.0
TBL3	1.0
PLA2G2D	1.0
PLA2G4F	0.99
PLA2G2E	0.98
PYGM	0.99
FHOD1	0.8
GRIN1	0.6699999999999999
SRSF6	1.0
PREX1	0.8200000000000001
PRKG1	0.74
SHC4	0.81
TCF7L1	0.75
DUSP8	1.0
PRDX6	0.6
FGD3	1.0
SCIN	1.0
ELK4	0.43000000000000005
ADRM1	0.5800000000000001
TLE4	0.8
EVL	1.0
MAPK10	0.69
FGF11	0.28
MFN2	0.6599999999999999
MX1	0.73
SSRP1	1.0
PRKN	0.87
PARD6B	1.0
MALT1	1.0
CSNK2A1	0.86
PODXL	1.0
TNPO2	1.0
OCRL	1.0
KLC4	1.0
BRAP	1.0
MAPK8IP2	1.0
PLA2G2F	0.99
NTRK2	0.42000000000000004
CSNK2B	0.52
SF3B5	1.0
SRSF7	1.0
SNRPB2	1.0
PFN3	1.0
RETN	0.83
EIF3H	0.77
UPF2	1.0
NXF1	1.0
TKT	1.0
NPHS2	1.0
RPS6KB2	0.85
CHAC1	0.88
TSC1	0.97
ATXN2	0.5800000000000001
KLC2	0.56
RAP1B	0.9299999999999999
CLP1	1.0
PIP4K2C	0.95
FGF3	0.18000000000000005
PLA2G4B	0.97
ATXN3	0.63
NUP54	1.0
SEMA3C	1.0
SRSF9	1.0
LAMB4	0.96
CSNK2A2	1.0
GPR37	1.0
WDR3	1.0
NUP37	1.0
SNCAIP	0.61
FGF12	0.28
NR5A2	1.0
NEFM	1.0
RAPGEF4	0.51
GSK3B	0.84
SOX7	0.88
CPSF7	1.0
PARD6G	1.0
BATF2	1.0
SGK3	0.42000000000000004
SNRPN	1.0
MAPK7	0.72
IL1R2	0.45999999999999996
ATP5PO	1.0
NMD3	1.0
ATG14	1.0
PCF11	1.0
PGD	1.0
TIRAP	0.52
RAPGEF3	0.5
POU2F2	0.6799999999999999
KIF5C	0.47
