Gene	seed_specificity
MCM4	0.72
CD36	0.85
FHOD1	0.8
MYLK2	0.5800000000000001
SHC2	0.96
ANGPT4	1.0
PDGFRA	0.47
GADD45G	0.37
ARHGEF11	1.0
DLL3	0.32999999999999996
ABCC1	0.8200000000000001
GSTA5	1.0
PLA2G4F	0.99
GNGT1	0.38
BAK1	0.6599999999999999
IGF2BP1	0.8200000000000001
KLF6	0.84
DCLRE1C	0.8200000000000001
TRAF4	0.33999999999999997
MAPK8IP2	1.0
BUB3	1.0
RAPGEF3	0.5
CHAC1	0.88
FBP2	1.0
ZFP36L1	0.79
RBL1	0.6599999999999999
EGLN3	0.31999999999999995
PTPRF	1.0
DECR1	0.99
MLXIP	1.0
PTTG2	0.8200000000000001
FGF3	0.18000000000000005
THBS1	0.48
SHC4	0.81
USP7	0.61
FSCN1	1.0
NDUFB2	1.0
LIMK1	0.79
EDNRB	0.33999999999999997
ACTN4	0.43999999999999995
FCGR2A	0.9
RRM2	0.9299999999999999
IRF9	0.4
PTPN7	1.0
ORC4	1.0
MAP3K12	0.6
TNFRSF13C	0.5700000000000001
CPT2	0.87
PARD6B	1.0
ITGAL	0.92
HDC	0.8200000000000001
BRAP	1.0
ALDOC	1.0
CCDC6	0.29000000000000004
PDPK1	0.85
RHOJ	1.0
KIF7	1.0
P2RY1	1.0
PLA2G4E	0.83
CX3CL1	0.79
EVL	1.0
SCARB1	0.81
RAPGEF4	0.51
EIF4E2	0.97
ORC6	1.0
MX1	0.73
HSD3B1	1.0
TFDP2	0.69
TIMP2	1.0
CALCOCO2	1.0
IQGAP3	1.0
TMOD3	1.0
MAPK10	0.69
PPID	1.0
FGF11	0.28
GIT1	0.77
TAF9B	1.0
RNF20	1.0
ACTG1	0.6599999999999999
MGST1	0.99
NCOA4	0.32999999999999996
TFCP2	0.6
WIPF3	1.0
RGL2	1.0
E2F3	1.0
FGF8	0.64
TAF8	1.0
CAPN1	0.87
ELK4	0.43000000000000005
HLA-G	0.52
MDC1	1.0
PYGB	1.0
POU1F1	0.92
PFN3	1.0
GH2	0.81
RASA1	0.99
WNT6	0.31999999999999995
FGF17	0.18000000000000005
MCM6	0.72
VEGFC	0.5700000000000001
NSL1	1.0
AEBP2	1.0
SNIP1	1.0
ATP5PO	1.0
CLDN2	0.6599999999999999
WASF1	0.6699999999999999
GRIN1	0.6699999999999999
PGK2	1.0
PLA2G5	0.71
PIK3AP1	0.9
BCAR1	1.0
ORC5	1.0
TRAF1	0.25
PLA2G10	0.98
MAP2K2	0.79
CAPZB	1.0
PTGER1	0.31000000000000005
TAF2	1.0
MYL12A	0.64
STRADA	1.0
SMC1B	1.0
MYL12B	0.64
RBL2	0.6799999999999999
RPS6	0.84
TAF11	1.0
RRM1	0.9299999999999999
MSH2	0.31000000000000005
ARHGEF28	1.0
CSRP2	1.0
KLKB1	0.91
OCRL	1.0
PLA2G4D	1.0
STAM	0.9
DUSP10	1.0
PLA2G12A	0.99
VDAC3	1.0
IL12A	0.5
ADCY3	0.63
TRAF5	0.5900000000000001
ARPC3	0.73
SHB	1.0
TIE1	1.0
ANLN	1.0
ADCY8	0.77
PLA2G2E	0.98
PIK3C2A	0.6699999999999999
TPR	0.32999999999999996
CSNK1A1L	0.7
CREB3L1	0.43000000000000005
ACE	1.0
CYC1	1.0
PFN2	1.0
MALT1	1.0
FN1	0.42000000000000004
STAG2	1.0
TLR3	0.32999999999999996
CYP21A2	1.0
PLA2G4B	0.97
IQGAP2	1.0
PDE4DIP	1.0
TNC	0.95
PPP1R12B	0.45999999999999996
SIK1	0.84
EGR2	0.5900000000000001
EIF3H	0.77
CYFIP2	0.76
ACTR3	0.79
TNIP1	1.0
