Gene	seed_specificity
VPS41	1.0
FZD9	0.8
EXOC7	0.78
HAUS3	1.0
SNX2	1.0
BCL10	0.9299999999999999
SSTR1	0.77
PFN2	1.0
POLD2	0.99
ATG14	1.0
NPRL2	1.0
VEGFC	0.5700000000000001
TBC1D4	0.69
HAUS8	1.0
PELI3	1.0
DDIT4	1.0
IL5RA	0.76
HLA-G	0.52
MFN2	0.6599999999999999
PELI2	1.0
FGF8	0.64
PLA2G4F	0.99
MSH3	1.0
PFN4	1.0
EDC3	1.0
PARVB	1.0
NCF2	0.84
ERCC6	0.83
PIP4K2B	0.75
CCL27	1.0
RAP1B	0.9299999999999999
PTPN7	1.0
MFN1	0.61
EIF3H	0.77
ARHGEF11	1.0
CCDC6	0.29000000000000004
CD3E	0.94
RAC3	1.0
FSCN1	1.0
HYPK	1.0
RILP	1.0
RFXANK	0.76
SOX9	1.0
PFN3	1.0
LSM5	1.0
LATS1	1.0
GSTA1	0.99
GP1BB	0.85
VPS45	1.0
MBD4	1.0
TRAF1	0.25
TKT	1.0
MYLK2	0.5800000000000001
EGLN3	0.31999999999999995
TFCP2	0.6
SOS2	0.49
LSM1	1.0
MYL12A	0.64
TEAD2	1.0
GSTA5	1.0
PTTG2	0.8200000000000001
PNKP	1.0
KREMEN1	1.0
KLC2	0.56
CCL4	0.75
HSD3B1	1.0
FGF12	0.28
ABCC1	0.8200000000000001
PGD	1.0
PRDX6	0.6
NAA15	1.0
CNOT7	1.0
WASF1	0.6699999999999999
DCT	0.8200000000000001
SNX5	1.0
CCN4	0.86
TSC2	0.86
TAP2	1.0
FGF11	0.28
PIK3IP1	0.64
EGR2	0.5900000000000001
IL17F	0.73
MIA	0.94
BMP6	0.84
SLC6A3	0.74
ARHGEF6	0.63
KIR2DL3	0.9299999999999999
GNG12	1.0
TOB1	1.0
EXOC6	1.0
IL9R	0.76
SGK3	0.42000000000000004
ATXN2	0.5800000000000001
DCP2	1.0
KLC3	1.0
GSTP1	0.31999999999999995
CSF2RA	0.41000000000000003
MAP3K13	0.99
DGKG	0.83
LAT	0.97
DOCK2	0.71
PTPRD	1.0
CHUK	0.97
APEX2	1.0
CAMK2B	0.71
EEA1	0.69
EXOC3	1.0
TCF7L1	0.75
VPS25	1.0
RFC5	0.96
DECR1	0.99
POLH	1.0
WASL	0.94
CYP24A1	0.83
PIK3CA	1.0
PARD6B	1.0
SOX7	0.88
MYL12B	0.64
TLE4	0.8
LSM6	1.0
ATP5PO	1.0
HAUS5	1.0
PLA2G4E	0.83
ZBTB33	1.0
POLD3	0.8
CCR3	0.85
TLR3	0.32999999999999996
CCNB2	0.6699999999999999
PSMB1	0.5800000000000001
CYFIP2	0.76
DUSP10	1.0
OSMR	0.76
PDGFRA	0.47
MAP3K12	0.6
WIPF3	1.0
TRAF4	0.33999999999999997
PIM2	0.32999999999999996
DUSP16	1.0
DLL3	0.32999999999999996
FANCG	0.84
BRK1	0.6799999999999999
CIR1	1.0
TMOD3	1.0
FANCB	1.0
GRIA1	0.94
SPART	1.0
ATP1A3	1.0
SCIN	1.0
EPOR	0.76
MGST1	0.99
PIK3AP1	0.9
FGD3	1.0
CRLF2	0.76
JAK1	0.94
LSM7	1.0
CCL26	0.6799999999999999
VPS36	1.0
EDNRB	0.33999999999999997
KIF5A	1.0
ACAP1	1.0
GAMT	1.0
IRF9	0.4
RAB4A	0.91
IL13RA2	0.76
IL7R	0.77
NR4A2	0.61
CLDN2	0.6599999999999999
GSK3B	0.84
CACNA1C	0.69
FGF1	0.31999999999999995
SNCAIP	0.61
EXOC1	1.0
MRE11	0.92
IQGAP3	1.0
PLCB2	0.74
FGF14	0.28
EXOC2	1.0
IKBKE	0.72
HAUS4	1.0
PPP2R2A	0.87
IL2RG	0.98
CREB3L1	0.43000000000000005
MSH2	0.31000000000000005
TIRAP	0.52
POLL	1.0
PATL1	1.0
CXCL16	0.53
ATP6V0E1	1.0
NRBF2	1.0
TXK	0.74
KIF7	1.0
MC2R	0.9
PLA2G4B	0.97
RAD52	0.84
IFNAR1	0.71
MAPK8IP2	1.0
APC	1.0
MYL7	0.9299999999999999
FCGR2A	0.9
ARPC3	0.73
IFNA1	0.22999999999999998
FN1	0.42000000000000004
OCRL	1.0
PPP1R12B	0.45999999999999996
SARM1	1.0
FGF23	1.0
IL3	0.32999999999999996
PIP5K1B	0.9299999999999999
GADD45G	0.37
IL10RA	0.76
MAPK9	0.98
PIK3C2A	0.6699999999999999
IQGAP2	1.0
RAPGEF3	0.5
ARPC5L	0.72
INHBE	0.88
CX3CL1	0.79
MAML3	1.0
ATXN3	0.63
NDUFS1	1.0
ELK4	0.43000000000000005
SNX32	1.0
PATJ	1.0
WNT6	0.31999999999999995
LLGL2	1.0
PLA2G4D	1.0
IL19	0.85
FANCM	0.84
IGF2BP1	0.8200000000000001
NEFM	1.0
CXCL3	1.0
ITGAL	0.92
SP3	1.0
CNOT4	1.0
KIF5C	0.47
NTHL1	1.0
PALB2	1.0
CSNK2B	0.52
FHOD1	0.8
CSRP2	1.0
PIP4K2C	0.95
NLRC4	0.8
LIG4	1.0
TNFRSF4	0.97
ADRM1	0.5800000000000001
IL1RAP	0.65
RAPGEF4	0.51
LSM3	1.0
GSDMD	0.64
PPP2R5D	0.63
TNFRSF9	0.65
CDK7	0.56
MAPK10	0.69
POLK	0.41000000000000003
CCL1	1.0
PARD6G	1.0
IL18RAP	0.5
SPTBN2	0.83
PTGER1	0.31000000000000005
RBFOX1	1.0
CCL7	1.0
CYP21A2	1.0
CACNA1S	0.75
ACTN4	0.43999999999999995
FAN1	1.0
KLC4	1.0
FGF3	0.18000000000000005
MLKL	1.0
TPR	0.32999999999999996
E2F2	0.5
ADCY8	0.77
MAP2K2	0.79
RHOJ	1.0
IL2RB	0.92
ERCC4	0.89
HAUS1	1.0
THPO	0.65
BRCA2	0.89
PLA2G5	0.71
NKX3-2	1.0
POLI	1.0
IL11RA	0.77
FAAP100	1.0
FGD1	1.0
DDC	1.0
NCOA4	0.32999999999999996
HES7	1.0
ATF4	0.8200000000000001
NDUFB2	1.0
HAUS2	1.0
TBC1D1	1.0
CCL20	0.7
FRS3	0.81
ADCY3	0.63
HSPA2	0.6
RCAN1	0.5800000000000001
ARPC5	0.75
DUSP8	1.0
USP7	0.61
CTSK	0.8200000000000001
IL20RA	0.84
FGF17	0.18000000000000005
DCC	0.38
LAMB2	0.25
TBX21	0.86
CAB39	1.0
CYC1	1.0
GNGT1	0.38
SHC4	0.81
EEF2	0.79
XRN1	1.0
APC2	0.09999999999999998
CNOT2	1.0
ESPL1	0.83
HES5	0.25
TLN1	0.69
ACTG1	0.6599999999999999
SZT2	1.0
PSMD8	0.5700000000000001
DPYSL2	0.71
ARHGEF28	1.0
ACP5	0.92
CD72	1.0
RPS6	0.84
KIDINS220	0.85
C9orf72	1.0
SEPTIN5	1.0
CXCL2	0.5900000000000001
TSLP	0.9
ELK1	0.52
IFNGR1	0.87
KCNA3	1.0
CREB3L3	0.22999999999999998
MEFV	0.6699999999999999
LEPR	0.78
EDC4	1.0
BAK1	0.6599999999999999
MAP2K7	1.0
ARPC1A	0.83
GPRIN1	1.0
HEY2	0.47
STRADA	1.0
DUSP5	1.0
ELMO1	0.75
CSNK2A1	0.86
CNOT1	1.0
B2M	0.56
NAA50	1.0
SIGMAR1	1.0
IL1R2	0.45999999999999996
IL17RC	0.69
PGF	0.31999999999999995
DUSP2	0.53
REV1	1.0
DCLRE1C	0.8200000000000001
SOCS5	1.0
SAMHD1	1.0
CHMP6	1.0
