Gene	seed_specificity
MCM4	0.72
AUTS2	1.0
C5	1.0
MYLK2	0.5800000000000001
PDGFRA	0.47
GADD45G	0.37
DLL3	0.32999999999999996
ARHGEF11	1.0
CCNT1	0.83
LMNB2	1.0
RAD17	0.94
ENDOG	1.0
INSRR	0.91
DEK	0.78
CTSL	0.76
ABCC1	0.8200000000000001
KLC3	1.0
GSTA5	1.0
PLA2G4F	0.99
GNGT1	0.38
MATK	0.78
BAK1	0.6599999999999999
IGF2BP1	0.8200000000000001
MAP4K3	0.99
NDUFS1	1.0
CYTH4	0.79
TRAF4	0.33999999999999997
KLF6	0.84
MAPK8IP2	1.0
ENAH	1.0
EI24	1.0
ADORA1	0.72
BUB3	1.0
FGF18	0.6
ARPC5	0.75
TNFRSF6B	0.63
CHAC1	0.88
ZFP36L1	0.79
RBL1	0.6599999999999999
F8	1.0
MAML3	1.0
EGLN3	0.31999999999999995
PTTG2	0.8200000000000001
FGF3	0.18000000000000005
THBS1	0.48
USP7	0.61
EXOC7	0.78
LIMK1	0.79
EDNRB	0.33999999999999997
GSDMD	0.64
RRM2	0.9299999999999999
IRF9	0.4
PTPN7	1.0
ORC4	1.0
BIRC7	1.0
TNFRSF13C	0.5700000000000001
TIRAP	0.52
PARD6B	1.0
CCDC6	0.29000000000000004
C9	1.0
PDPK1	0.85
KIF7	1.0
YWHAZ	0.89
CX3CL1	0.79
PLA2G4E	0.83
F7	0.92
SCARB1	0.81
ORC6	1.0
NXT2	1.0
TFDP2	0.69
CYTH3	0.79
CALCOCO2	1.0
PPP2R5D	0.63
IQGAP3	1.0
MAPK10	0.69
FGF11	0.28
PPID	1.0
TLN1	0.69
GIT1	0.77
IL1A	0.79
LZTR1	1.0
MGST1	0.99
IPO4	1.0
NCOA4	0.32999999999999996
WIPF3	1.0
FGF8	0.64
FGF9	1.0
PRM1	1.0
ELK4	0.43000000000000005
HLA-G	0.52
AHNAK	0.76
BCL2L2	1.0
ADGRB1	1.0
RILP	1.0
HEY2	0.47
KIF5C	0.47
PCGF3	1.0
RHOT1	1.0
IL1R2	0.45999999999999996
FCN2	1.0
PFN3	1.0
CCNG1	1.0
WNT6	0.31999999999999995
FGF17	0.18000000000000005
MCM6	0.72
ANGPT2	0.85
CR2	0.96
SNIP1	1.0
YWHAE	0.97
SIGMAR1	1.0
CYP2C9	0.78
VEGFC	0.5700000000000001
CLDN2	0.6599999999999999
VPS41	1.0
WASF1	0.6699999999999999
GRIN1	0.6699999999999999
PLA2G5	0.71
TAP1	0.77
ORC5	1.0
CCN4	0.86
TRAF1	0.25
ARPC1A	0.83
C3AR1	0.77
ACE2	0.8
MAP2K2	0.79
PTGER1	0.31000000000000005
IL18RAP	0.5
MYL12A	0.64
NUP37	1.0
ATP6V0E1	1.0
PCCB	1.0
PARP3	1.0
BAIAP2L1	1.0
F13B	1.0
SMC1B	1.0
MYL12B	0.64
RBL2	0.6799999999999999
RRM1	0.9299999999999999
MSH2	0.31000000000000005
KLKB1	0.91
JUNB	0.75
PLA2G4D	1.0
BCL10	0.9299999999999999
DUSP10	1.0
VDAC3	1.0
IL12A	0.5
ARHGEF6	0.63
ADCY3	0.63
TRAF5	0.5900000000000001
ARPC3	0.73
ANLN	1.0
ADCY8	0.77
TPR	0.32999999999999996
F11	0.92
CREB3L1	0.43000000000000005
