Gene	seed_specificity
CCL4L2	0.88
MYLK2	0.5800000000000001
DLL3	0.32999999999999996
CHMP6	1.0
CCNT1	0.83
PTBP2	1.0
KLC3	1.0
GSTA5	1.0
PLA2G4F	0.99
ELMO1	0.75
SNX5	1.0
TRAF4	0.33999999999999997
CACNA1S	0.75
MAPK8IP2	1.0
WDR59	1.0
ARPC5	0.75
PSMB1	0.5800000000000001
FBP2	1.0
RAPGEF6	1.0
EGLN3	0.31999999999999995
DECR1	0.99
SHC4	0.81
CASP5	0.77
FSCN1	1.0
LIMK1	0.79
FKBP4	1.0
ACTN4	0.43999999999999995
IRF9	0.4
PTPN7	1.0
ACACB	0.86
TIRAP	0.52
MIOS	1.0
IL9R	0.76
CCDC6	0.29000000000000004
MPDZ	1.0
RHOJ	1.0
PLA2G4E	0.83
HMGCR	0.89
ACAP1	1.0
SLC25A5	0.88
RAPGEF4	0.51
DOCK2	0.71
AP2B1	1.0
POLK	0.41000000000000003
EEA1	0.69
IL1A	0.79
FGF8	0.64
TNFRSF4	0.97
CBX6	1.0
ELK4	0.43000000000000005
KIF5C	0.47
IL1R2	0.45999999999999996
PFN3	1.0
WNT6	0.31999999999999995
VEGFC	0.5700000000000001
SNIP1	1.0
SNX2	1.0
VPS41	1.0
GRIN1	0.6699999999999999
PLA2G5	0.71
FGF21	0.5900000000000001
CAPZB	1.0
IFT20	1.0
IL18RAP	0.5
CAMK2A	0.96
STRADA	1.0
PRKAA2	0.83
TTC26	1.0
CSRP2	1.0
KLKB1	0.91
ADIPOR2	0.8
OCRL	1.0
DUSP10	1.0
ADCY3	0.63
ADCY8	0.77
CSNK1A1L	0.7
TPR	0.32999999999999996
FOXL1	1.0
CREB3L1	0.43000000000000005
ATG14	1.0
SNCAIP	0.61
PFN2	1.0
FN1	0.42000000000000004
TRDN	1.0
PLA2G4B	0.97
IQGAP2	1.0
PPP1R12B	0.45999999999999996
SIK1	0.84
ARPC1A	0.83
CYP2J2	1.0
TIAM1	0.95
SOS2	0.49
CYFIP2	0.76
IL3	0.32999999999999996
C8A	1.0
TBC1D4	0.69
SNX32	1.0
PLSCR1	1.0
PARVB	1.0
THPO	0.65
LAMB2	0.25
PIP4K2B	0.75
MEFV	0.6699999999999999
DCC	0.38
IFT74	1.0
CCL27	1.0
VPS36	1.0
SEPTIN5	1.0
G6PC2	1.0
TSC1	0.97
SSNA1	1.0
EPS15L1	1.0
NRBF2	1.0
MYL7	0.9299999999999999
NDUFV2	1.0
PGD	1.0
CACNA1C	0.69
DDIT4	1.0
CCR8	0.87
IFT80	1.0
ACP5	0.92
DUSP8	1.0
SPART	1.0
IL7R	0.77
RYR2	0.45999999999999996
LPIN1	0.65
PAK5	0.6
RRAGB	1.0
NR4A2	0.61
VSIG4	1.0
GSK3B	0.84
ARPC1B	0.95
NAMPT	0.81
CPB2	1.0
PIP4K2C	0.95
TSLP	0.9
CBX2	1.0
KLC2	0.56
SLC6A3	0.74
PHB	0.96
NCF4	1.0
PRKAG3	0.98
IFT27	1.0
IFT52	1.0
FGF1	0.31999999999999995
DUSP5	1.0
DUSP2	0.53
PRKG1	0.74
GRIA1	0.94
VTN	0.97
PHC1	1.0
NCF2	0.84
OSMR	0.76
PIP5K1B	0.9299999999999999
NTRK2	0.42000000000000004
IL19	0.85
ADRM1	0.5800000000000001
TXK	0.74
COL3A1	0.72
NUDT16L1	1.0
DPYSL2	0.71
SETD2	1.0
FARP2	1.0
NDUFA13	1.0
C8G	1.0
POU2F2	0.6799999999999999
PATJ	1.0
MAPK7	0.72
CSNK2B	0.52
RAC1	1.0
IFNA1	0.22999999999999998
PRDX6	0.6
FGF12	0.28
LEPR	0.78
JAK2	0.99
C7	1.0
PRKD3	0.6599999999999999
C8B	1.0
FHOD1	0.8
