Gene	seed_specificity
RTCB	1.0
FBXL3	1.0
ABCC4	1.0
GLI3	1.0
CCNT1	0.83
INSRR	0.91
TEAD2	1.0
KLC3	1.0
SNX5	1.0
WDR59	1.0
CCL11	0.95
BUB3	1.0
PSMB1	0.5800000000000001
UPF2	1.0
AGO2	1.0
LYAR	1.0
BMP8A	1.0
ACTN4	0.43999999999999995
RRM2	0.9299999999999999
POM121	1.0
ORC4	1.0
CDH13	1.0
TIRAP	0.52
ZMYM2	1.0
MIOS	1.0
RNF144B	1.0
ROCK1	0.91
CCDC6	0.29000000000000004
APOA1	1.0
CPSF7	1.0
ACAP1	1.0
CD3E	0.94
SCARB1	0.81
DOCK2	0.71
RPTOR	0.99
AP2B1	1.0
CTBP2	1.0
NOL6	1.0
PPID	1.0
EEA1	0.69
IL1A	0.79
IRF2	0.97
CTLA4	1.0
PNKP	1.0
FGF8	0.64
EAF1	1.0
TNFRSF4	0.97
PRM1	1.0
FTH1	0.83
RGS3	1.0
HLA-G	0.52
BCL2L2	1.0
KIF5C	0.47
CWC15	1.0
GRK6	1.0
VEGFC	0.5700000000000001
YWHAE	0.97
SNX2	1.0
AP1G2	1.0
EPHB6	1.0
BRCA2	0.89
TAP1	0.77
FGF21	0.5900000000000001
DVL1	1.0
IFT20	1.0
NUP37	1.0
HSF1	1.0
RSPO1	1.0
DDX23	1.0
PARP3	1.0
STRADA	1.0
PAX7	0.91
MAD2L2	1.0
TAF11	1.0
TTC26	1.0
ADIPOR2	0.8
MED7	1.0
OCRL	1.0
DUSP10	1.0
CD4	1.0
ANLN	1.0
MED26	1.0
ATG14	1.0
SNCAIP	0.61
PQBP1	1.0
PLA2G4B	0.97
IQGAP2	1.0
NXF2	1.0
PLXNA1	0.8
EGR2	0.5900000000000001
DGKD	1.0
FGF20	1.0
AIMP1	1.0
CYP2J2	1.0
EFNB2	0.79
PLSCR1	1.0
PARVB	1.0
THPO	0.65
LAMB2	0.25
EPHB3	1.0
PIK3R1	1.0
MED17	1.0
GRIA3	1.0
SHISA5	1.0
IFT74	1.0
CLDN3	1.0
PPP3CA	0.54
HLA-B	0.91
NEUROD1	1.0
GLUD1	1.0
ITGAD	1.0
EEF2	0.79
SCAF8	1.0
NDUFV2	1.0
IFT80	1.0
ACP5	0.92
BCL2A1	0.86
SPART	1.0
IL24	0.9299999999999999
LPIN1	0.65
PAK5	0.6
RRAGB	1.0
CDKN2D	0.94
FLT3	0.91
EXOC5	1.0
EIF2B4	1.0
LIN54	1.0
CBX2	1.0
TSLP	0.9
PIP4K2C	0.95
PIAS3	0.95
KLC2	0.56
CRHR1	0.8200000000000001
SRSF7	1.0
NCF4	1.0
IFT27	1.0
IFT52	1.0
FGF1	0.31999999999999995
MSH3	1.0
SRSF8	1.0
DUSP2	0.53
PHF19	1.0
VTN	0.97
WDR3	1.0
NCF2	0.84
OSMR	0.76
PIP5K1B	0.9299999999999999
PIK3IP1	0.64
NUP54	1.0
MED8	1.0
AKT1S1	0.69
TRIM3	1.0
NTRK2	0.42000000000000004
MAGEL2	1.0
HRAS	1.0
TXK	0.74
LPAR2	1.0
DPYSL2	0.71
RASD1	1.0
LDHB	1.0
DRD5	1.0
ORC1	0.69
POU2F2	0.6799999999999999
HSPG2	1.0
PATJ	1.0
PARD3	1.0
RAC1	1.0
IFNA1	0.22999999999999998
SMG7	1.0
SESN1	1.0
LIN37	1.0
FAN1	1.0
HUS1B	1.0
FOXA1	0.98
PCK1	0.88
GAMT	1.0
IFI35	1.0
HES7	1.0
RALB	1.0
MED22	1.0
EPOR	0.76
SRSF9	1.0
EME1	1.0
