Gene	seed_specificity
POLL	1.0
KCNJ12	1.0
IPO7	1.0
MED4	1.0
ACTN4	0.43999999999999995
PATJ	1.0
NDUFV1	1.0
CYP2C9	0.78
CD209	0.84
TRAF1	0.25
CYP3A7	1.0
EDNRB	0.33999999999999997
ADCY3	0.63
PCCA	1.0
ITGAV	1.0
LLGL2	1.0
CCNB2	0.6699999999999999
CXCL16	0.53
ROCK1	0.91
NRBF2	1.0
DNER	1.0
PCK1	0.88
KMT2A	0.89
TTI2	1.0
SEPTIN5	1.0
NFKBIB	0.8200000000000001
MCM4	0.72
DTX2	0.99
ISY1	1.0
CLDN3	1.0
FSCN1	1.0
ARHGAP17	1.0
PTPRD	1.0
FAN1	1.0
ITPKA	0.98
CCL27	1.0
PELI3	1.0
TNFRSF4	0.97
ACP5	0.92
PAK5	0.6
SNX5	1.0
MFN1	0.61
RBPJ	1.0
VCL	0.78
FGF10	0.6799999999999999
SCP2	0.99
MED29	1.0
CIR1	1.0
C9orf72	1.0
GSTA1	0.99
IL7R	0.77
BCL2A1	0.86
GRIN2B	0.9
CYP1B1	0.98
TMOD3	1.0
REV1	1.0
CHUK	0.97
MED25	1.0
SIK1	0.84
PLA2G4E	0.83
MDM2	1.0
CSF2	0.96
FAM20C	1.0
SYF2	1.0
PRPF4	1.0
WASL	0.94
AIFM2	1.0
MED19	1.0
MCOLN2	1.0
GSTA5	1.0
FGF17	0.18000000000000005
DECR1	0.99
RIF1	0.99
TRAF5	0.5900000000000001
SMARCA5	1.0
IL17F	0.73
PSMB1	0.5800000000000001
SNRPA1	1.0
CACNA1C	0.69
VPS54	1.0
CCL3	0.85
PHC2	1.0
NCOA4	0.32999999999999996
ELK1	0.52
ITGAL	0.92
HLA-A	0.7
FGF14	0.28
BMP6	0.84
POLH	1.0
PROM1	1.0
ADCY6	0.89
IQGAP3	1.0
VPS25	1.0
UCP1	0.83
MYLK3	0.89
FOXA1	0.98
IL2RA	0.99
EPS15	0.8200000000000001
DUSP2	0.53
MED8	1.0
BIRC7	1.0
WASF1	0.6699999999999999
PFN4	1.0
TBC1D4	0.69
PIAS3	0.95
TRDN	1.0
MED31	1.0
KREMEN1	1.0
PLA2G5	0.71
PLA2G4D	1.0
BRK1	0.6799999999999999
MED21	1.0
ADCY9	0.98
CREB3L1	0.43000000000000005
APBB1	1.0
HNRNPM	1.0
ORC5	1.0
FANCB	1.0
CALCOCO2	1.0
TNIP1	1.0
RNF144B	1.0
APC2	0.09999999999999998
RFC5	0.96
CYFIP2	0.76
FGF1	0.31999999999999995
HES5	0.25
MLKL	1.0
ADGRB1	1.0
GNGT1	0.38
DUSP10	1.0
GLUL	1.0
NXT1	1.0
TADA3	1.0
UGT1A4	1.0
CBX2	1.0
IQGAP2	1.0
IRAK2	1.0
PELI2	1.0
CACNA1S	0.75
MYL6	1.0
LIFR	0.99
KLC3	1.0
CX3CL1	0.79
PPP3CC	0.6799999999999999
ACADM	0.83
GLUD1	1.0
CTSK	0.8200000000000001
PHC3	1.0
EFNB3	1.0
IL17D	0.92
CSF2RA	0.41000000000000003
NPHS1	1.0
ZBTB33	1.0
TXK	0.74
ITPKB	1.0
PHF5A	1.0
IL3	0.32999999999999996
CLDN2	0.6599999999999999
CRLF2	0.76
FGF21	0.5900000000000001
RRM1	0.9299999999999999
KLHL7	1.0
PSMD8	0.5700000000000001
ACACB	0.86
SETD1B	1.0
ORC6	1.0
PPP2R2B	1.0
SNX2	1.0
ABRAXAS1	1.0
APPL1	1.0
UGT1A9	0.83
