Gene	seed_specificity
MCM4	0.72
TRADD	0.98
MYLK2	0.5800000000000001
DLL3	0.32999999999999996
INSRR	0.91
DEK	0.78
KLC3	1.0
GSTA5	1.0
PLA2G4F	0.99
IGF2BP1	0.8200000000000001
L1CAM	0.83
TRAF4	0.33999999999999997
MAPK8IP2	1.0
EI24	1.0
CCL11	0.95
BUB3	1.0
ARPC5	0.75
SRGAP2	1.0
PSMB1	0.5800000000000001
ACVR1	0.88
FBP2	1.0
RBL1	0.6599999999999999
EGLN3	0.31999999999999995
DECR1	0.99
SHC4	0.81
EXOC7	0.78
FSCN1	1.0
CASP5	0.77
LIMK1	0.79
RRM2	0.9299999999999999
IRF9	0.4
PTPN7	1.0
ORC4	1.0
ACACB	0.86
TIRAP	0.52
ROCK1	0.91
CCDC6	0.29000000000000004
YWHAZ	0.89
RHOJ	1.0
ESPL1	0.83
PLA2G4E	0.83
CD3E	0.94
SCARB1	0.81
RAPGEF4	0.51
DOCK2	0.71
HSD3B1	1.0
AZI2	1.0
CALCOCO2	1.0
CCL4	0.75
PPID	1.0
LAMA1	1.0
FGF8	0.64
RGL2	1.0
PRM1	1.0
ELK4	0.43000000000000005
HLA-G	0.52
BCL2L2	1.0
HEY2	0.47
KIF5C	0.47
FCGR2B	0.99
BUB1	0.9299999999999999
PFN3	1.0
IL1RAP	0.65
CCNG1	1.0
WNT6	0.31999999999999995
VEGFC	0.5700000000000001
CCNE2	0.99
IFNGR1	0.87
EPHB6	1.0
VPS41	1.0
GRIN1	0.6699999999999999
PLA2G5	0.71
FGF21	0.5900000000000001
CAPZB	1.0
IL18RAP	0.5
MAPK3	1.0
ATP6V0E1	1.0
BAIAP2L1	1.0
PRKAA2	0.83
NR2F6	0.95
RRM1	0.9299999999999999
MAZ	0.94
CSRP2	1.0
SAMHD1	1.0
OCRL	1.0
IRAK4	1.0
DUSP10	1.0
KCNJ12	1.0
FGF5	0.63
EGFR	1.0
ANLN	1.0
TPR	0.32999999999999996
PLA2G2E	0.98
CASP10	0.84
CREB3L1	0.43000000000000005
ATG14	1.0
PFN2	1.0
FN1	0.42000000000000004
CYP21A2	1.0
UCP1	0.83
THBS3	1.0
KIF5A	1.0
PLA2G4B	0.97
IQGAP2	1.0
NXF2	1.0
KCNJ4	1.0
PLXNA1	0.8
SIK1	0.84
WIPF2	1.0
DGKD	1.0
ARPC1A	0.83
FGF20	1.0
ULBP2	1.0
CYP2J2	1.0
FXYD1	1.0
EGR2	0.5900000000000001
EIF3H	0.77
IL3	0.32999999999999996
EFNB2	0.79
RASA2	1.0
CDK5R1	0.86
ABL2	0.91
TBC1D4	0.69
PARVB	1.0
LAMB2	0.25
PIP4K2B	0.75
MEFV	0.6699999999999999
SHISA5	1.0
DCC	0.38
G6PC2	1.0
CLDN3	1.0
PPP3CA	0.54
CD209	0.84
NRF1	0.84
CFL1	0.9
NRBF2	1.0
IL17RA	0.99
ACVR1C	0.9299999999999999
MYL7	0.9299999999999999
RETN	0.83
PGD	1.0
DDIT4	1.0
NEK3	0.96
EIF4E1B	1.0
ACP5	0.92
PDE3A	0.77
DUSP8	1.0
BCL2A1	0.86
RYR2	0.45999999999999996
ORC3	1.0
LPIN1	0.65
NR4A2	0.61
GABRA5	1.0
HLA-A	0.7
CDKN2D	0.94
GUCY1B1	1.0
GSK3B	0.84
PIP4K2C	0.95
LIN54	1.0
MAP4K2	0.97
PIAS3	0.95
KLC2	0.56
RFXANK	0.76
CCNB3	1.0
FGF1	0.31999999999999995
DUSP5	1.0
PLA2G3	1.0
DUSP2	0.53
NCF2	0.84
PIP5K1B	0.9299999999999999
NPR2	0.94
FGF22	1.0
PIK3IP1	0.64
KIR2DL3	0.9299999999999999
GPS2	1.0
ADRM1	0.5800000000000001
TXK	0.74
MC2R	0.9
GRIA4	0.86
COL3A1	0.72
NUDT16L1	1.0
LCN2	0.97
RFX5	1.0
ATF4	0.8200000000000001
FARP2	1.0
NPAT	0.92
ORC1	0.69
PATJ	1.0
MAPK7	0.72
CSNK2B	0.52
TLR6	1.0
TNFRSF11A	0.91
IFNA1	0.22999999999999998
PRDX6	0.6
SESN1	1.0
FGF12	0.28
C7	1.0
XPA	1.0
LIN37	1.0
HUS1B	1.0
PCK1	0.88
PYGM	0.99
LAT	0.97
HES7	1.0
WNT3	1.0
FHOD1	0.8
SHC2	0.96
PDGFRA	0.47
GADD45G	0.37
ARHGEF11	1.0
RAD17	0.94
ENDOG	1.0
ABCC1	0.8200000000000001
GNGT1	0.38
BAK1	0.6599999999999999
CTSK	0.8200000000000001
TBK1	1.0
GAB2	0.99
NDUFS1	1.0
C9orf72	1.0
CXCL5	0.81
ADORA1	0.72
RAPGEF3	0.5
FGF18	0.6
TNFRSF6B	0.63
CHAC1	0.88
ZFP36L1	0.79
MAML3	1.0
FGF3	0.18000000000000005
PTTG2	0.8200000000000001
ACVR2A	0.86
THBS1	0.48
USP7	0.61
NDUFB2	1.0
EDNRB	0.33999999999999997
E2F2	0.5
GSDMD	0.64
FCGR2A	0.9
CXCL11	1.0
SEMA3A	1.0
MAP3K12	0.6
BIRC7	1.0
TNFRSF13C	0.5700000000000001
TRPC4	0.84
PARD6B	1.0
HDC	0.8200000000000001
BRAP	1.0
SARM1	1.0
PELI2	1.0
PLPP1	0.77
KIF7	1.0
FGF16	1.0
EIF4E2	0.97
ORC6	1.0
NXT2	1.0
DEFA5	1.0
TFDP2	0.69
PPP2R5D	0.63
IQGAP3	1.0
TMOD3	1.0
MAPK10	0.69
FGF11	0.28
GIT1	0.77
FAS	0.99
PSMD8	0.5700000000000001
ACTG1	0.6599999999999999
MGST1	0.99
NCOA4	0.32999999999999996
TFCP2	0.6
WIPF3	1.0
CAPN1	0.87
FGF9	1.0
CTSS	0.76
AHNAK	0.76
ADGRB1	1.0
RILP	1.0
NCOR2	1.0
MYL6	1.0
MYH6	0.95
PRKDC	1.0
FGF17	0.18000000000000005
MCM6	0.72
ATP5PO	1.0
CLDN2	0.6599999999999999
CPEB1	0.98
WASF1	0.6699999999999999
CAMK1G	0.9299999999999999
NODAL	0.91
PLCB2	0.74
PTCRA	0.95
SLC7A1	0.9299999999999999
NXT1	1.0
PIK3AP1	0.9
PDE10A	1.0
ORC5	1.0
CCN4	0.86
TRAF1	0.25
C3AR1	0.77
PLA2G10	0.98
ACE2	0.8
MAP2K2	0.79
