Gene	seed_specificity
KCNJ12	1.0
TPM2	1.0
GSDMD	0.64
ACTN4	0.43999999999999995
NDUFV1	1.0
TRAF1	0.25
EDNRB	0.33999999999999997
ADCY3	0.63
PDE1A	1.0
LLGL2	1.0
NRBF2	1.0
SEPTIN5	1.0
NFKBIB	0.8200000000000001
IL12A	0.5
NCF4	1.0
ABCC8	1.0
FSCN1	1.0
GABBR2	0.83
ITPKA	0.98
VCL	0.78
MFN1	0.61
RGS7	1.0
C9orf72	1.0
GSTA1	0.99
NPPC	0.9
TMOD3	1.0
PLA2G4E	0.83
MEFV	0.6699999999999999
IGFALS	0.8200000000000001
HTR1F	1.0
MCOLN2	1.0
GSTA5	1.0
DECR1	0.99
KCNQ5	1.0
FGF17	0.18000000000000005
DMAP1	1.0
TRAF5	0.5900000000000001
NAMPT	0.81
GRIK2	1.0
RAMP2	0.92
PSMB1	0.5800000000000001
CACNA1C	0.69
GJD2	0.96
NCOA4	0.32999999999999996
TYR	0.88
MT-CO2	0.91
ADCY6	0.89
KCNMA1	0.94
GRIN2A	0.89
TBC1D4	0.69
TRDN	1.0
KREMEN1	1.0
CHRM3	1.0
PLA2G4D	1.0
PLA2G5	0.71
PRKD3	0.6599999999999999
TNNI3	0.99
ADCY9	0.98
ADCY2	1.0
PPP1R17	1.0
CREB3L1	0.43000000000000005
APC2	0.09999999999999998
CALCOCO2	1.0
TNIP1	1.0
FGF1	0.31999999999999995
PRKACB	1.0
HES5	0.25
CASP5	0.77
CD1A	1.0
CACNA1S	0.75
MYL6	1.0
CX3CL1	0.79
PRDM2	1.0
KLC3	1.0
ITPR3	1.0
CSF2RA	0.41000000000000003
GRIA4	0.86
ADRA1B	0.92
ITPKB	1.0
MC1R	0.8
IL3	0.32999999999999996
FGF21	0.5900000000000001
PSMD8	0.5700000000000001
TTF2	1.0
FHOD1	0.8
PLA2G4F	0.99
MGST1	0.99
GRIN1	0.6699999999999999
PREX1	0.8200000000000001
TCF7L1	0.75
LRRK2	0.85
ADRM1	0.5800000000000001
TLE4	0.8
EVL	1.0
CD36	0.85
PARD6B	1.0
OCRL	1.0
ADCY4	1.0
EPC1	1.0
EPC2	1.0
CSNK2B	0.52
VPS72	1.0
ATF6B	0.99
EIF3H	0.77
CAMK1D	0.75
WNT6	0.31999999999999995
KLC2	0.56
GNG3	1.0
PTH1R	0.79
PLA2G4B	0.97
HES7	1.0
GNB5	0.9
PDE4B	0.86
CARD9	0.74
NEFM	1.0
KCNJ4	1.0
RAPGEF4	0.51
PRKAA2	0.83
PDGFRA	0.47
GADD45G	0.37
DCC	0.38
FGF8	0.64
ATP5PO	1.0
ATG14	1.0
TIRAP	0.52
NDUFV2	1.0
FOXO6	0.69
POU2F2	0.6799999999999999
PDE1B	1.0
IFNA1	0.22999999999999998
POLK	0.41000000000000003
ING3	1.0
DLL3	0.32999999999999996
GSTP1	0.31999999999999995
EGLN3	0.31999999999999995
VEGFC	0.5700000000000001
PGF	0.31999999999999995
FBP2	1.0
SLC25A5	0.88
MCOLN1	1.0
RGS5	1.0
CCN4	0.86
KIF7	1.0
NR4A2	0.61
CARD8	0.77
KIF5A	1.0
RGS20	1.0
TPM4	1.0
DOCK2	0.71
HLA-G	0.52
GPR182	0.92
CYC1	1.0
E2F2	0.5
ADCY8	0.77
RGS10	1.0
NOS1	0.92
FCGR2A	0.9
MSH2	0.31000000000000005
NDUFB2	1.0
BAK1	0.6599999999999999
CSRP2	1.0
PLA2G2A	0.5
SIGMAR1	1.0
GP1BB	0.85
CALCRL	0.89
EEF2	0.79
B2M	0.56
FZD9	0.8
HEY2	0.47
SOS2	0.49
NCF2	0.84
MAML3	1.0
CAPN1	0.87
FARP2	1.0
NDUFS1	1.0
ELMO1	0.75
G6PC2	1.0
IRF9	0.4
TLR3	0.32999999999999996
TAP2	1.0
RCAN1	0.5800000000000001
RGS18	1.0
DUOX2	1.0
RHOJ	1.0
ADRB3	1.0
CD1C	1.0
TFCP2	0.6
ATF4	0.8200000000000001
CAPZB	1.0
PFN1	0.73
CYP2J2	1.0
MYLK2	0.5800000000000001
ATP2A3	0.75
CPT2	0.87
PLCB3	1.0
MRGBP	1.0
ATXN1	0.97
PIM2	0.32999999999999996
CYP24A1	0.83
DGKD	1.0
RYR2	0.45999999999999996
PPP3CA	0.54
IRAG1	1.0
KCNK9	1.0
TLN1	0.69
ITGAE	0.91
PRDX6	0.6
GUCY1B1	1.0
CREBBP	0.8200000000000001
CHRM5	1.0
MFN2	0.6599999999999999
MX1	0.73
PRKN	0.87
SLC7A1	0.9299999999999999
CASQ2	1.0
AKAP10	1.0
KLC4	1.0
NPR2	0.94
DEFA5	1.0
ADORA1	0.72
CAMK1G	0.9299999999999999
KIF5C	0.47
TKT	1.0
TPR	0.32999999999999996
ATXN2	0.5800000000000001
CHAC1	0.88
SPTBN2	0.83
PDE1C	0.88
CAPNS1	0.77
CAMK2A	0.96
ATXN3	0.63
LAMB2	0.25
TRPC4	0.84
RGS4	0.9299999999999999
CHRM1	0.99
SNCAIP	0.61
COL3A1	0.72
POU1F1	0.92
ARHGEF11	1.0
CAPN2	0.84
TRAF4	0.33999999999999997
DCT	0.8200000000000001
PPP2R5C	0.91
PARD6G	1.0
PTGER1	0.31000000000000005
FN1	0.42000000000000004
CYSLTR2	0.87
THBS1	0.48
CREB3L2	0.99
PGD	1.0
GH2	0.81
CCDC6	0.29000000000000004
RAPGEF3	0.5
CALM1	0.92
PPP1R1A	0.98
FGF3	0.18000000000000005
