Gene	seed_specificity
FHOD1	0.8
SESN1	1.0
NDUFS1	1.0
PSMD8	0.5700000000000001
PLCB2	0.74
CACNA1C	0.69
EGR2	0.5900000000000001
NXF2	1.0
ADRM1	0.5800000000000001
NXT2	1.0
ORC3	1.0
CHAC1	0.88
CCDC6	0.29000000000000004
EGLN3	0.31999999999999995
FGF1	0.31999999999999995
PPID	1.0
CIR1	1.0
GADD45G	0.37
STAG2	1.0
MAPK8IP2	1.0
PRKD3	0.6599999999999999
POLK	0.41000000000000003
HLA-G	0.52
LIN54	1.0
RBL1	0.6599999999999999
KLF6	0.84
IL12A	0.5
DUSP10	1.0
MAPK10	0.69
GSTP1	0.31999999999999995
GSTA1	0.99
GSTA5	1.0
IQGAP2	1.0
RBL2	0.6799999999999999
PRKG1	0.74
ORC1	0.69
NDUFB2	1.0
FOXO6	0.69
EPS15	0.8200000000000001
VDAC3	1.0
TBC1D4	0.69
ELK1	0.52
PFN3	1.0
FSCN1	1.0
ARHGEF11	1.0
PIM2	0.32999999999999996
CSF2RA	0.41000000000000003
PARP3	1.0
WNT6	0.31999999999999995
TKT	1.0
CLDN2	0.6599999999999999
MGST1	0.99
EDNRB	0.33999999999999997
PFN4	1.0
CALCOCO2	1.0
TCF7L1	0.75
TFDP2	0.69
SNIP1	1.0
PTPN7	1.0
PGD	1.0
TMOD3	1.0
ADCY3	0.63
DUSP8	1.0
LIN37	1.0
EPS15L1	1.0
MSH2	0.31000000000000005
PTGER2	0.32999999999999996
ACTG1	0.6599999999999999
TAP2	1.0
IGF2BP1	0.8200000000000001
CCNB2	0.6699999999999999
SEPTIN5	1.0
STAM	0.9
ATP5PO	1.0
MCM4	0.72
OCRL	1.0
ORC4	1.0
NCOA4	0.32999999999999996
ABCC1	0.8200000000000001
IQGAP3	1.0
WASF1	0.6699999999999999
POU2F2	0.6799999999999999
PTGER1	0.31000000000000005
DCC	0.38
SNCAIP	0.61
SIK1	0.84
PLA2G5	0.71
ERRFI1	0.72
PFN2	1.0
USP7	0.61
PDGFRA	0.47
BUB3	1.0
CCN4	0.86
PGF	0.31999999999999995
TFCP2	0.6
DECR1	0.99
PSMB1	0.5800000000000001
DUSP5	1.0
IL3	0.32999999999999996
FGF8	0.64
FGD3	1.0
TPR	0.32999999999999996
CREB3L1	0.43000000000000005
RHOJ	1.0
DLL3	0.32999999999999996
GNGT1	0.38
BAK1	0.6599999999999999
ARPC5L	0.72
ORC6	1.0
CAPZB	1.0
CSRP2	1.0
DUSP2	0.53
NCF2	0.84
CYP2J2	1.0
PIAS2	0.84
CYC1	1.0
ORC5	1.0
MFN1	0.61
TRAF4	0.33999999999999997
PRDX6	0.6
VEGFC	0.5700000000000001
ELK4	0.43000000000000005
RCAN1	0.5800000000000001
MCM6	0.72
NR4A2	0.61
ATXN2	0.5800000000000001
B2M	0.56
WIPF3	1.0
DUSP16	1.0
STAG1	1.0
