Gene	seed_specificity
DECR1	0.99
PAK5	0.6
NPAT	0.92
PGD	1.0
TMOD3	1.0
CCNT1	0.83
ARHGEF28	1.0
PLCB2	0.74
EPS15	0.8200000000000001
SIGMAR1	1.0
SEPTIN5	1.0
RHOJ	1.0
FSCN1	1.0
OCRL	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
SH3KBP1	0.8200000000000001
HLA-A	0.7
CSRP2	1.0
MAPK7	0.72
TKT	1.0
PFN1	0.73
TFCP2	0.6
TP53	1.0
MFN1	0.61
PLSCR1	1.0
ZFP36L1	0.79
PRDX6	0.6
CLDN1	1.0
CX3CL1	0.79
ATF4	0.8200000000000001
NUDT16L1	1.0
IL1R2	0.45999999999999996
POLK	0.41000000000000003
RCAN1	0.5800000000000001
TLN1	0.69
NDUFA13	1.0
IL12A	0.5
MATK	0.78
