Gene	seed_specificity
FHOD1	0.8
DECR1	0.99
APEX2	1.0
PGD	1.0
DPYSL2	0.71
TMOD3	1.0
EPS15L1	1.0
ERCC6	0.83
RAPGEF4	0.51
DCLRE1C	0.8200000000000001
TRDN	1.0
ACTG1	0.6599999999999999
EPS15	0.8200000000000001
POLD3	0.8
EEF2	0.79
IGF2BP1	0.8200000000000001
MRE11	0.92
CTSS	0.76
CXCL2	0.5900000000000001
STAM	0.9
FSCN1	1.0
POLI	1.0
CASQ2	1.0
FANCG	0.84
OCRL	1.0
MBD4	1.0
RHOJ	1.0
RFXANK	0.76
REV1	1.0
BAK1	0.6599999999999999
RFXAP	1.0
SH3KBP1	0.8200000000000001
CSRP2	1.0
ZBTB33	1.0
ARHGEF6	0.63
PDE3A	0.77
TKT	1.0
RAPGEF3	0.5
CLDN2	0.6599999999999999
RMI2	1.0
POLD2	0.99
GSK3B	0.84
PLSCR1	1.0
PRDX6	0.6
NTHL1	1.0
RAD52	0.84
PNKP	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
IL1R2	0.45999999999999996
POLK	0.41000000000000003
FZD9	0.8
ADORA1	0.72
FANCB	1.0
TLN1	0.69
TLE4	0.8
PPP3CA	0.54
BRCA2	0.89
CALCOCO2	1.0
SOS2	0.49
CWC15	1.0
MGA	1.0
FANCM	0.84
NR4A2	0.61
MSH3	1.0
FAN1	1.0
NDUFA13	1.0
PALB2	1.0
ATP6V0E1	1.0
CCL20	0.7
FAAP100	1.0
POLL	1.0
LIG4	1.0
TFCP2	0.6
