Gene	seed_specificity
NDUFA13	1.0
DUSP5	1.0
SESN1	1.0
ORC1	0.69
CXCL16	0.53
DUSP8	1.0
LIN37	1.0
FOXO6	0.69
EPS15L1	1.0
FGF8	0.64
RAPGEF4	0.51
DCLRE1C	0.8200000000000001
EPS15	0.8200000000000001
EEF2	0.79
PPP1R12B	0.45999999999999996
NXF2	1.0
ARPC5	0.75
TBC1D4	0.69
VCL	0.78
PPP3CC	0.6799999999999999
STAM	0.9
NXT2	1.0
MCM4	0.72
ORC4	1.0
FGF18	0.6
BAK1	0.6599999999999999
CAPN1	0.87
SH3KBP1	0.8200000000000001
HLA-A	0.7
PPID	1.0
RYR2	0.45999999999999996
MAPK7	0.72
DUSP2	0.53
ARHGEF6	0.63
CYP2J2	1.0
ADIPOR2	0.8
POU2F2	0.6799999999999999
ACTN4	0.43999999999999995
DDIT4	1.0
RAPGEF3	0.5
G6PC2	1.0
CLDN2	0.6599999999999999
FGF5	0.63
CAPNS1	0.77
STAG2	1.0
PLSCR1	1.0
MAPK8IP2	1.0
NUDT16L1	1.0
IL1R2	0.45999999999999996
PLA2G4B	0.97
ARPC1A	0.83
MCM6	0.72
TLN1	0.69
CALCOCO2	1.0
LIN54	1.0
PIK3IP1	0.64
IL18RAP	0.5
DUSP10	1.0
CAPN2	0.84
TFDP2	0.69
MAP3K12	0.6
MAPK10	0.69
PTPN7	1.0
BUB3	1.0
FARP2	1.0
ATP6V0E1	1.0
B2M	0.56
RBL2	0.6799999999999999
TNIP1	1.0
DUSP16	1.0
STAG1	1.0
NFKBIB	0.8200000000000001
