Gene	seed_specificity
FHOD1	0.8
PAK5	0.6
SESN1	1.0
RGS5	1.0
PFKL	0.91
PROM1	1.0
CACNA1C	0.69
SHISA5	1.0
EEF2	0.79
PLA2G2E	0.98
EGR2	0.5900000000000001
FLT3	0.91
IHH	0.91
PLA2G2C	0.98
PLA2G2A	0.5
TNFRSF11A	0.91
ITGAE	0.91
RGS18	1.0
BCL10	0.9299999999999999
TIGAR	1.0
UCP1	0.83
KCNJ4	1.0
ORC3	1.0
ANLN	1.0
RYR2	0.45999999999999996
SSTR1	0.77
PPID	1.0
DET1	1.0
GSK3B	0.84
CLDN1	1.0
PLA2G12A	0.99
PYGO1	1.0
GRIA4	0.86
MALT1	1.0
MYL12B	0.64
TGFA	0.64
PDPK1	0.85
MCOLN2	1.0
PLA2G2F	0.99
MLKL	1.0
PPP2R2A	0.87
KLF6	0.84
MAPK10	0.69
IQGAP2	1.0
RBL2	0.6799999999999999
CFL1	0.9
PRKG1	0.74
MYLK2	0.5800000000000001
CXCL16	0.53
MAP2K2	0.79
FOXO6	0.69
TXK	0.74
PELI2	1.0
CSNK2A1	0.86
VDAC3	1.0
RNF144B	1.0
PPP3CC	0.6799999999999999
EIF3H	0.77
TNFRSF13C	0.5700000000000001
PELI3	1.0
EI24	1.0
MFN2	0.6599999999999999
DDIT4	1.0
KCNQ5	1.0
BRAP	1.0
PLA2G10	0.98
ATXN3	0.63
ATF4	0.8200000000000001
TBC1D1	1.0
FZD9	0.8
PFN4	1.0
SHC4	0.81
ADGRB1	1.0
CALCOCO2	1.0
TCF7L1	0.75
RASGRP2	1.0
MAP3K12	0.6
SNIP1	1.0
EEA1	0.69
MYL7	0.9299999999999999
GABBR2	0.83
CYP21A2	1.0
MAML3	1.0
MGA	1.0
RETN	0.83
AIFM2	1.0
ATP1A3	1.0
CCNT1	0.83
SESN3	1.0
ADCY6	0.89
RGS20	1.0
UBE2K	1.0
MCOLN1	1.0
ACTG1	0.6599999999999999
KLHL9	1.0
PDE10A	1.0
DEK	0.78
CCNB2	0.6699999999999999
BEX3	1.0
MCM4	0.72
NRBF2	1.0
ORC4	1.0
UBE2W	1.0
KMT2A	0.89
IQGAP3	1.0
IL1RAP	0.65
WASF1	0.6699999999999999
ADIPOR2	0.8
PIM1	0.92
KCNJ12	1.0
FGF6	0.63
PTTG2	0.8200000000000001
SIK1	0.84
ZMAT3	1.0
MYL12A	0.64
LCN2	0.97
FGD1	1.0
PIK3C2A	0.6699999999999999
PLA2G4B	0.97
ENDOG	1.0
PFN2	1.0
USP7	0.61
RGL2	1.0
PGK2	1.0
NF2	0.84
ALDOC	1.0
DDC	1.0
IL18RAP	0.5
CAPN2	0.84
SMC1B	1.0
CCN4	0.86
TNFRSF10D	0.95
BCL2A1	0.86
SARM1	1.0
CD69	0.89
TLE4	0.8
IL1A	0.79
DUSP5	1.0
FGD3	1.0
CACNA1S	0.75
RGS7	1.0
INHBE	0.88
PFKFB3	0.98
PLA2G12B	0.98
PTH1R	0.79
SIGMAR1	1.0
TNC	0.95
TF	0.91
PARVB	1.0
BAK1	0.6599999999999999
MIF	0.83
RGS4	0.9299999999999999
PLA2G3	1.0
ORC6	1.0
CAPZB	1.0
NCF2	0.84
PIAS2	0.84
ORC5	1.0
MTF2	0.9299999999999999
FGF5	0.63
TP53	1.0
GPR182	0.92
PYGO2	1.0
VEGFC	0.5700000000000001
ATP2A3	0.75
FXYD1	1.0
MCM6	0.72
LPIN1	0.65
PLA2G2D	1.0
PLCB1	0.44999999999999996
PIK3IP1	0.64
RAMP2	0.92
ACACB	0.86
NKX3-2	1.0
LLGL2	1.0
PFN3	1.0
ULBP2	1.0
