Gene	seed_specificity
FHOD1	0.8
NDUFS1	1.0
PSMD8	0.5700000000000001
CACNA1C	0.69
POLD3	0.8
NEFM	1.0
PLA2G2A	0.5
ADRM1	0.5800000000000001
POLI	1.0
CHAC1	0.88
KLC2	0.56
RYR2	0.45999999999999996
SSTR1	0.77
RAPGEF3	0.5
RAD52	0.84
NTHL1	1.0
PNKP	1.0
CALM1	0.92
TGFA	0.64
KLF6	0.84
DCT	0.8200000000000001
RBL2	0.6799999999999999
POLL	1.0
DPYSL2	0.71
NDUFB2	1.0
ELK1	0.52
EIF3H	0.77
FSCN1	1.0
FANCG	0.84
MFN2	0.6599999999999999
TKT	1.0
CLDN2	0.6599999999999999
ATXN3	0.63
FZD9	0.8
FANCB	1.0
TCF7L1	0.75
LIMK1	0.79
FAAP100	1.0
MAML3	1.0
LIG4	1.0
APEX2	1.0
PGD	1.0
TMOD3	1.0
ACTG1	0.6599999999999999
IGF2BP1	0.8200000000000001
SEPTIN5	1.0
ATP5PO	1.0
OCRL	1.0
NRBF2	1.0
MBD4	1.0
C9orf72	1.0
ABCC1	0.8200000000000001
IL1RAP	0.65
SNCAIP	0.61
SIK1	0.84
FANCM	0.84
HEY2	0.47
TLE4	0.8
TFCP2	0.6
DECR1	0.99
PSMB1	0.5800000000000001
FGF8	0.64
RAPGEF4	0.51
DCLRE1C	0.8200000000000001
PPP1R12B	0.45999999999999996
PPP2R5D	0.63
POLH	1.0
SIGMAR1	1.0
RHOJ	1.0
REV1	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
CSRP2	1.0
CAPZB	1.0
PIAS2	0.84
CYC1	1.0
POLD2	0.99
KIF5A	1.0
MFN1	0.61
PRDX6	0.6
RCAN1	0.5800000000000001
NR4A2	0.61
MSH3	1.0
PLCB1	0.44999999999999996
FAN1	1.0
PALB2	1.0
HES7	1.0
ATXN2	0.5800000000000001
PATJ	1.0
LLGL2	1.0
