Gene	seed_specificity
PSMB1	0.5800000000000001
LIN37	1.0
PSMD8	0.5700000000000001
EEF2	0.79
MRE11	0.92
FLT3	0.91
CXCL2	0.5900000000000001
SEPTIN5	1.0
ADRM1	0.5800000000000001
FANCG	0.84
TNFRSF13C	0.5700000000000001
CAPN1	0.87
PPID	1.0
ARHGEF6	0.63
MFN2	0.6599999999999999
ADIPOR2	0.8
POU2F2	0.6799999999999999
SNCAIP	0.61
MFN1	0.61
CX3CL1	0.79
NUDT16L1	1.0
ATG10	0.91
FANCB	1.0
PPP3CA	0.54
BRCA2	0.89
CALCOCO2	1.0
LIN54	1.0
FANCM	0.84
SNIP1	1.0
MAP3K12	0.6
FAAP100	1.0
CASP10	0.84
