Gene	seed_specificity
DECR1	0.99
PGD	1.0
DPYSL2	0.71
NDUFB2	1.0
TMOD3	1.0
FGF8	0.64
RAPGEF4	0.51
TRDN	1.0
NEFM	1.0
PPP2R5D	0.63
PPP3CC	0.6799999999999999
PLA2G2A	0.5
RHOJ	1.0
ATP5PO	1.0
FSCN1	1.0
CASQ2	1.0
OCRL	1.0
L1CAM	0.83
TNFRSF13C	0.5700000000000001
C9orf72	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
TRPC4	0.84
CSRP2	1.0
KLC2	0.56
RYR2	0.45999999999999996
CIR1	1.0
EVL	1.0
MFN2	0.6599999999999999
CYC1	1.0
TKT	1.0
GRIN1	0.6699999999999999
RAPGEF3	0.5
KIF5A	1.0
SNCAIP	0.61
PRDX6	0.6
CX3CL1	0.79
RCAN1	0.5800000000000001
TLN1	0.69
PIK3IP1	0.64
MAP3K12	0.6
CCN4	0.86
FARP2	1.0
ATXN2	0.5800000000000001
TFCP2	0.6
