Gene	seed_specificity
PSMB1	0.5800000000000001
DUSP5	1.0
SESN1	1.0
CXCL16	0.53
DUSP8	1.0
PSMD8	0.5700000000000001
SCARB1	0.81
TXK	0.74
EEF2	0.79
PPP1R12B	0.45999999999999996
DEK	0.78
IGF2BP1	0.8200000000000001
PPP2R5D	0.63
TBC1D4	0.69
VCL	0.78
PLA2G2A	0.5
ADRM1	0.5800000000000001
FGF18	0.6
NRBF2	1.0
CSNK2B	0.52
ABCC1	0.8200000000000001
CSRP2	1.0
ATG14	1.0
CIR1	1.0
EVL	1.0
IL1RAP	0.65
CYP2J2	1.0
POU2F2	0.6799999999999999
CYC1	1.0
DDIT4	1.0
CLDN2	0.6599999999999999
STRADA	1.0
VEGFC	0.5700000000000001
PRKAA2	0.83
MAPK8IP2	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
PRKD3	0.6599999999999999
CAB39	1.0
PLA2G4B	0.97
IL1R2	0.45999999999999996
RCAN1	0.5800000000000001
TLN1	0.69
PPP3CA	0.54
CALCOCO2	1.0
IL18RAP	0.5
DUSP10	1.0
IL12A	0.5
MAP3K12	0.6
HEY2	0.47
MAPK10	0.69
PTPN7	1.0
ATP6V0E1	1.0
FARP2	1.0
PRM1	1.0
HES7	1.0
PATJ	1.0
MAML3	1.0
DUSP16	1.0
ULBP2	1.0
