Gene	seed_specificity
PSMB1	0.5800000000000001
DUSP5	1.0
CCNT1	0.83
CXCL16	0.53
DUSP8	1.0
FGF8	0.64
EPS15L1	1.0
FOXO6	0.69
RAPGEF4	0.51
PSMD8	0.5700000000000001
PROM1	1.0
SEC13	1.0
DUSP16	1.0
EPS15	0.8200000000000001
EEF2	0.79
NXF2	1.0
DEK	0.78
NUP37	1.0
PLA2G2A	0.5
CXCL2	0.5900000000000001
SEPTIN5	1.0
ADRM1	0.5800000000000001
NXT2	1.0
STAM	0.9
NUP54	1.0
NRBF2	1.0
BAK1	0.6599999999999999
ARPC5L	0.72
SH3KBP1	0.8200000000000001
EFNB2	0.79
MAPK7	0.72
DUSP2	0.53
CIR1	1.0
EVL	1.0
PIAS2	0.84
ACTN4	0.43999999999999995
RAPGEF3	0.5
CLDN2	0.6599999999999999
SNCAIP	0.61
SIK1	0.84
CAPNS1	0.77
MFN1	0.61
VEGFC	0.5700000000000001
CX3CL1	0.79
MAPK8IP2	1.0
NUDT16L1	1.0
ATG10	0.91
ENDOG	1.0
EPHB4	1.0
FZD9	0.8
ADORA1	0.72
TLN1	0.69
EPHB6	1.0
CALCOCO2	1.0
TCF7L1	0.75
KLF6	0.84
CAPN2	0.84
DUSP10	1.0
SNIP1	1.0
MAP3K12	0.6
MAPK10	0.69
PTPN7	1.0
CCN4	0.86
FARP2	1.0
BCL2A1	0.86
PRM1	1.0
ATXN2	0.5800000000000001
WIPF3	1.0
MGA	1.0
TLE4	0.8
TNFRSF6B	0.63
