Gene	seed_specificity
CALML3	0.9
ACTN4	0.43999999999999995
FGD1	1.0
NDUFV1	1.0
TRAF1	0.25
EDNRB	0.33999999999999997
PRKCA	1.0
LLGL2	1.0
CCNB2	0.6699999999999999
CXCL16	0.53
ROCK1	0.91
USP7	0.61
NRBF2	1.0
YWHAE	0.97
SEPTIN5	1.0
MCM4	0.72
IL12A	0.5
DTX2	0.99
SSTR1	0.77
GJB1	1.0
CLDN3	1.0
PHKG1	0.97
FSCN1	1.0
GABBR2	0.83
GRIA1	0.94
VCL	0.78
MFN1	0.61
RGS7	1.0
C9orf72	1.0
CIR1	1.0
GSTA1	0.99
GRIN2B	0.9
CCNB3	1.0
NPPC	0.9
TMOD3	1.0
FOXO4	0.9299999999999999
MIOS	1.0
DTX3	1.0
SOX1	1.0
HTR1F	1.0
SH2B2	0.9299999999999999
GSTA5	1.0
FGF17	0.18000000000000005
DECR1	0.99
PSMB1	0.5800000000000001
CACNA1C	0.69
NCOA4	0.32999999999999996
ELK1	0.52
EIF4E2	0.97
FGF14	0.28
MT-CO2	0.91
ADCY6	0.89
IQGAP3	1.0
KCNMA1	0.94
EPS15	0.8200000000000001
DUSP2	0.53
GRIN2A	0.89
WASF1	0.6699999999999999
PFN4	1.0
TBC1D4	0.69
PLA2G5	0.71
PRKD3	0.6599999999999999
PLA2G4D	1.0
BRK1	0.6799999999999999
ADCY9	0.98
PPP1R17	1.0
CREB3L1	0.43000000000000005
ORC5	1.0
CALML6	0.91
APC2	0.09999999999999998
CYFIP2	0.76
PLPP2	1.0
FGF1	0.31999999999999995
PHKA1	0.92
HES5	0.25
PIP4K2B	0.75
GNGT1	0.38
DUSP10	1.0
NPY1R	0.9
IQGAP2	1.0
CACNA1S	0.75
MYL6	1.0
PPP3CC	0.6799999999999999
KLC3	1.0
CSF2RA	0.41000000000000003
GRIA4	0.86
TXK	0.74
IL3	0.32999999999999996
CLDN2	0.6599999999999999
CALML5	0.95
RRM1	0.9299999999999999
PSMD8	0.5700000000000001
CXCL3	1.0
ACACB	0.86
ORC6	1.0
WDR59	1.0
RRAGA	1.0
EGR2	0.5900000000000001
PLA2G4F	0.99
MGST1	0.99
PYGM	0.99
CDK7	0.56
GRIN1	0.6699999999999999
PTGER2	0.32999999999999996
SHC4	0.81
PREX1	0.8200000000000001
HIRA	1.0
IPO4	1.0
PIK3AP1	0.9
FGD3	1.0
SCIN	1.0
ELK4	0.43000000000000005
VAV2	0.95
ADRM1	0.5800000000000001
EVL	1.0
MAPK10	0.69
PARD6B	1.0
CSNK2A1	0.86
PAK6	0.87
OCRL	1.0
STAM	0.9
ZFP42	1.0
SMC3	1.0
MYL2	1.0
