Gene	seed_specificity
FGF13	0.92
GCLM	1.0
RAPGEF3	0.5
ATP2A3	0.75
SCAF8	1.0
PKP2	1.0
PCCB	1.0
HUS1B	1.0
ULBP2	1.0
KLF6	0.84
NEIL1	1.0
PLA2G10	0.98
IRS1	1.0
RIF1	0.99
PLA2G2C	0.98
PGD	1.0
IFT74	1.0
SRP72	1.0
SFI1	1.0
PRKCE	0.96
TLE4	0.8
MLXIP	1.0
KMT2A	0.89
RGS18	1.0
HAUS8	1.0
PPID	1.0
APEX2	1.0
AGTR2	1.0
WDR36	1.0
CPB2	1.0
USP7	0.61
IL7R	0.77
ABCC3	0.99
NR2C2	1.0
CCKBR	1.0
UBE2K	1.0
SLC7A1	0.9299999999999999
IL17F	0.73
DLL3	0.32999999999999996
FGF10	0.6799999999999999
COG1	1.0
DUSP10	1.0
CTSS	0.76
PTH1R	0.79
C3	0.98
SNCAIP	0.61
TRAF5	0.5900000000000001
PYGO1	1.0
TAF2	1.0
HTR1F	1.0
CCNT1	0.83
ANLN	1.0
VPS41	1.0
SOS2	0.49
TEAD2	1.0
ARHGEF11	1.0
STK19	1.0
CARD9	0.74
NRBF2	1.0
GIPR	1.0
PMS1	1.0
SNIP1	1.0
MICA	1.0
UGT1A9	0.83
RCOR3	1.0
PARP3	1.0
ATXN1	0.97
WDR18	1.0
GSTA1	0.99
ITGA10	1.0
EHBP1	1.0
ZBTB33	1.0
IQGAP2	1.0
FGF17	0.18000000000000005
AFF1	1.0
POLK	0.41000000000000003
IQGAP3	1.0
CSF3	0.9299999999999999
XPOT	1.0
NEB	1.0
SEPTIN5	1.0
MIF	0.83
CNGA1	1.0
FZD9	0.8
ATG14	1.0
WASF1	0.6699999999999999
FLT1	1.0
SOX9	1.0
TKT	1.0
RBFOX1	1.0
STAG1	1.0
RAP1B	0.9299999999999999
NXF2	1.0
KLC4	1.0
BAIAP2	1.0
CCNB2	0.6699999999999999
PPP1R12B	0.45999999999999996
TMOD3	1.0
SF3B3	1.0
DCLRE1C	0.8200000000000001
ABCC1	0.8200000000000001
FOXO4	0.9299999999999999
AKT2	1.0
MGST1	0.99
SPTBN2	0.83
NPHS2	1.0
NR2F1	1.0
SESN1	1.0
FGF18	0.6
PIP4K2C	0.95
PLA2G4F	0.99
ILK	1.0
PTCRA	0.95
