Gene	seed_specificity
ATP2A3	0.75
VTI1A	1.0
PYGM	0.99
SCAF8	1.0
ENDOG	1.0
JUNB	0.75
HUS1B	1.0
ULBP2	1.0
KLF6	0.84
STX16	1.0
DOCK2	0.71
BET1	1.0
CCN4	0.86
LYN	1.0
PDE4B	0.86
STX18	1.0
PGD	1.0
PYGL	0.95
SFI1	1.0
YWHAZ	0.89
FGF5	0.63
FDPS	0.99
TLE4	0.8
RMI2	1.0
MLXIP	1.0
VGLL4	1.0
KMT2A	0.89
HMGCR	0.89
SKIL	1.0
PPID	1.0
APEX2	1.0
NOS1	0.92
PPP2R5D	0.63
ADGRB1	1.0
RAD52	0.84
USP7	0.61
SHISA5	1.0
EVC	1.0
CACNA1S	0.75
TBC1D1	1.0
FANCG	0.84
UBE2K	1.0
FANCL	1.0
VCL	0.78
IL17F	0.73
DLL3	0.32999999999999996
SLC7A1	0.9299999999999999
MYLK2	0.5800000000000001
PRKAA2	0.83
DUSP10	1.0
THBS1	0.48
PTH1R	0.79
SNCAIP	0.61
MVD	0.96
TRAF5	0.5900000000000001
PDIA4	1.0
CCNT1	0.83
PFKFB2	1.0
SIGMAR1	1.0
EDNRB	0.33999999999999997
NR4A2	0.61
ANLN	1.0
TNFRSF11A	0.91
VAMP8	1.0
TAP2	1.0
ARHGEF11	1.0
STX17	1.0
IL3	0.32999999999999996
BEX3	1.0
MTF2	0.9299999999999999
PRKACA	1.0
TLN1	0.69
NRBF2	1.0
ADCY1	0.99
STRADA	1.0
SNIP1	1.0
CAPN1	0.87
RASA2	1.0
PARP3	1.0
RAMP2	0.92
GSTA1	0.99
MCM6	0.72
STIM2	1.0
PTPN7	1.0
SIK1	0.84
FGF17	0.18000000000000005
SH3BP2	0.94
ATXN3	0.63
POLK	0.41000000000000003
ERP29	1.0
DTX1	0.9299999999999999
TFCP2	0.6
SEPTIN5	1.0
TTF2	1.0
PFKFB3	0.98
MIF	0.83
SEL1L	1.0
PPP2R5C	0.91
UBE2T	0.9299999999999999
