Gene	seed_specificity
TNFRSF11A	0.91
GSK3B	0.84
ITGAL	0.92
USP7	0.61
BUB3	1.0
CYP2C19	1.0
SIN3B	1.0
TSC1	0.97
HLA-G	0.52
DDX23	1.0
PPP2R5C	0.91
ATXN2	0.5800000000000001
WDR36	1.0
GLUL	1.0
CARD9	0.74
UBL4A	1.0
FGF14	0.28
NXF2	1.0
TNIP1	1.0
FGD3	1.0
FOXO6	0.69
RIF1	0.99
SRSF3	1.0
DUSP8	1.0
ORC4	1.0
TYR	0.88
RNF125	1.0
PPP2R5D	0.63
CCNG2	0.9299999999999999
WNT6	0.31999999999999995
ZMAT3	1.0
PRKAB2	0.96
CSNK2A1	0.86
C7	1.0
PHF5A	1.0
CPB2	1.0
MAPK10	0.69
ACTR3	0.79
IRAK4	1.0
PAK6	0.87
PPID	1.0
ARPC5L	0.72
DDIT4	1.0
ARHGEF6	0.63
SNRPB2	1.0
NEFM	1.0
GSTA1	0.99
AHRR	1.0
SF3A2	1.0
DCLRE1C	0.8200000000000001
TLN1	0.69
BAK1	0.6599999999999999
HDC	0.8200000000000001
PFN4	1.0
PRM1	1.0
ARHGEF28	1.0
PARD6G	1.0
STAG1	1.0
SESN2	1.0
DEFA5	1.0
FGF1	0.31999999999999995
CDK1	1.0
COL11A1	1.0
PRKD3	0.6599999999999999
CAB39	1.0
TLE4	0.8
PYGO2	1.0
GSTA5	1.0
C6	1.0
F11	0.92
PTPN7	1.0
SOD3	0.83
PYGO1	1.0
KIF5A	1.0
RBM7	1.0
SNIP1	1.0
DUSP16	1.0
AZI2	1.0
GNG12	1.0
GADD45G	0.37
ATG14	1.0
ISY1	1.0
UGT1A4	1.0
MCM4	0.72
ATP5PO	1.0
ATP6V0E1	1.0
WDR59	1.0
NDUFB2	1.0
SNRPA1	1.0
RBM28	1.0
FN1	0.42000000000000004
CSF2RA	0.41000000000000003
CTSL	0.76
SRSF8	1.0
EEF2	0.79
SRRM2	1.0
ACTG1	0.6599999999999999
CYP1B1	0.98
