Gene	seed_specificity
CSF2RA	0.41000000000000003
KCNQ5	1.0
CCNG1	1.0
PATJ	1.0
SLC6A3	0.74
GSTP1	0.31999999999999995
RGS20	1.0
TPM4	1.0
RCAN1	0.5800000000000001
APEX2	1.0
POLD2	0.99
GNGT1	0.38
IL12A	0.5
PPP1R1A	0.98
POLL	1.0
EPHB4	1.0
TRAF4	0.33999999999999997
LIG4	1.0
KLHL9	1.0
IQGAP3	1.0
MYL12B	0.64
B2M	0.56
ACTR3	0.79
ADCY9	0.98
ERRFI1	0.72
PIM2	0.32999999999999996
SESN1	1.0
ADCY7	0.98
DLL3	0.32999999999999996
TLR3	0.32999999999999996
GPSM1	1.0
RBL1	0.6599999999999999
FGF8	0.64
RBFOX1	1.0
RRM1	0.9299999999999999
MC2R	0.9
PDPK1	0.85
IL3	0.32999999999999996
COL3A1	0.72
CREB3L3	0.22999999999999998
PLA2G4D	1.0
RAD52	0.84
RGS18	1.0
PTCRA	0.95
SCIN	1.0
GSTA5	1.0
ROCK1	0.91
MSH2	0.31000000000000005
ARPC5L	0.72
PTGER2	0.32999999999999996
FGF17	0.18000000000000005
PPID	1.0
DCLRE1C	0.8200000000000001
HES7	1.0
GADD45G	0.37
BCL2A1	0.86
MYL12A	0.64
WASF1	0.6699999999999999
PPP3CA	0.54
HLA-G	0.52
SCARB1	0.81
CIR1	1.0
TLN1	0.69
FAN1	1.0
MCM6	0.72
KMT2A	0.89
PARD6G	1.0
RETN	0.83
VDAC3	1.0
MCM4	0.72
FOSL1	1.0
CCDC6	0.29000000000000004
FGD1	1.0
MSH3	1.0
ADCY6	0.89
PLXNA2	0.8200000000000001
ORC5	1.0
SMARCA4	1.0
PFN4	1.0
CDK7	0.56
GPS2	1.0
KCNJ12	1.0
CX3CL1	0.79
ADORA1	0.72
CYFIP2	0.76
STAG2	1.0
PALB2	1.0
ATP6V0E1	1.0
PLA2G5	0.71
TRAF5	0.5900000000000001
ERCC6	0.83
PARVB	1.0
RBL2	0.6799999999999999
STAG1	1.0
EGLN3	0.31999999999999995
PLXNA4	0.8200000000000001
TPR	0.32999999999999996
PPP2R5C	0.91
ARHGEF11	1.0
GIT1	0.77
FARP2	1.0
PLXNA1	0.8
RRM2	0.9299999999999999
AHRR	1.0
NTHL1	1.0
PFN3	1.0
RAD17	0.94
ARHGEF6	0.63
SEMA3A	1.0
ELK4	0.43000000000000005
UCP1	0.83
EPHA6	0.89
ORC6	1.0
EVL	1.0
GPRIN1	1.0
WNT6	0.31999999999999995
CYP21A2	1.0
LIN37	1.0
PTGER1	0.31000000000000005
TAP2	1.0
NCOR1	1.0
GNAI1	1.0
FBXW7	1.0
DTX1	0.9299999999999999
YWHAZ	0.89
IKBKE	0.72
PNKP	1.0
USP7	0.61
TPM2	1.0
FLT3	0.91
CXCL2	0.5900000000000001
ZFP36L1	0.79
TBC1D4	0.69
FGF21	0.5900000000000001
BUB3	1.0
POLI	1.0
CSPG4	1.0
LAMB2	0.25
ELMO1	0.75
ERCC4	0.89
NCOA4	0.32999999999999996
ORC1	0.69
CAMK1D	0.75
PPP1R12B	0.45999999999999996
PTTG2	0.8200000000000001
SMC1B	1.0
ANLN	1.0
NPAT	0.92
MYLK2	0.5800000000000001
HSD3B1	1.0
CHRM1	0.99
DET1	1.0
PRKD3	0.6599999999999999
RAPGEF4	0.51
MRE11	0.92
EPHB6	1.0
PFN2	1.0
FGF3	0.18000000000000005
MAPKAPK2	1.0
RB1	1.0
POLD3	0.8
APC2	0.09999999999999998
MPO	0.92
LPIN1	0.65
REV1	1.0
MYL5	0.98
HUS1B	1.0
PIP4K2B	0.75
MGST1	0.99
SRGAP2	1.0
ELK1	0.52
ITGA10	1.0
ORC4	1.0
L1CAM	0.83
RGS5	1.0
PLCB1	0.44999999999999996
DOCK2	0.71
LLGL2	1.0
IRF9	0.4
MYL7	0.9299999999999999
PGF	0.31999999999999995
CCNB2	0.6699999999999999
TFDP2	0.69
GH2	0.81
PLA2G4E	0.83
PIP4K2C	0.95
FANCG	0.84
TNFRSF13C	0.5700000000000001
POLH	1.0
LIN54	1.0
HES5	0.25
IFNA1	0.22999999999999998
PCK1	0.88
ATG14	1.0
CLDN2	0.6599999999999999
EDNRB	0.33999999999999997
FGF1	0.31999999999999995
HEY2	0.47
SHC4	0.81
DCC	0.38
RAPGEF3	0.5
GP1BB	0.85
BRK1	0.6799999999999999
KIF7	1.0
EFNB2	0.79
TRPC4	0.84
PLA2G2A	0.5
RFC5	0.96
ATG10	0.91
TRAF1	0.25
TXK	0.74
PROM1	1.0
ORC3	1.0
GAMT	1.0
CCNT1	0.83
IQGAP2	1.0
GSTA1	0.99
PLA2G4B	0.97
PLA2G4F	0.99
FGD3	1.0
EFNA2	1.0
EGR2	0.5900000000000001
CREB3L1	0.43000000000000005
PARD6B	1.0
MIF	0.83
MBD4	1.0
KCNJ4	1.0
