Gene	seed_specificity
ERRFI1	0.72
F13A1	1.0
STIM2	1.0
IL1A	0.79
F7	0.92
BCL2A1	0.86
PFN2	1.0
DEK	0.78
VEGFC	0.5700000000000001
KLKB1	0.91
ORC5	1.0
DDIT4	1.0
BMP5	0.96
FGF8	0.64
GRIP1	0.94
ORC6	1.0
PLA2G4F	0.99
IL12A	0.5
CD1A	1.0
PFN4	1.0
MRGBP	1.0
PARVB	1.0
NAMPT	0.81
PRM1	1.0
REL	0.91
CCL27	1.0
IL16	0.71
PTPN7	1.0
TFDP2	0.69
ARHGEF11	1.0
VTN	0.97
CCDC6	0.29000000000000004
NLRP2	0.96
EVL	1.0
RASGRP2	1.0
PLA2G12B	0.98
AIFM2	1.0
PFN3	1.0
GSTA1	0.99
RGL2	1.0
TRAF1	0.25
MYLK2	0.5800000000000001
EGLN3	0.31999999999999995
SOS2	0.49
MYL12A	0.64
RCOR3	1.0
GSTA5	1.0
PTTG2	0.8200000000000001
ULBP2	1.0
NRF1	0.84
CCL4	0.75
FGF12	0.28
TNFRSF10D	0.95
ABCC1	0.8200000000000001
PAN2	1.0
VSIG4	1.0
WASF1	0.6699999999999999
CCN4	0.86
PLCB1	0.44999999999999996
CCL17	0.84
PLA2G2A	0.5
FGF11	0.28
PIK3IP1	0.64
BMP6	0.84
CARD9	0.74
PLA2G12A	0.99
RBL1	0.6599999999999999
SGK3	0.42000000000000004
CD1C	1.0
CPB2	1.0
GSTP1	0.31999999999999995
COPB2	1.0
SYNGAP1	1.0
NDUFA13	1.0
CSF2RA	0.41000000000000003
MALT1	1.0
KLHL9	1.0
TCF7L1	0.75
CARD8	0.77
PIAS2	0.84
CDK5R1	0.86
PARD6B	1.0
BUB3	1.0
MYL12B	0.64
ORC3	1.0
KNG1	1.0
C8G	1.0
PLA2G4E	0.83
BUB1B	1.0
CYBA	0.97
CYFIP2	0.76
DUSP10	1.0
PDGFRA	0.47
PAK5	0.6
MAP3K12	0.6
CD59	0.87
CCL3	0.85
TRAF4	0.33999999999999997
PIM2	0.32999999999999996
STAG1	1.0
DUSP16	1.0
DLL3	0.32999999999999996
PLCE1	0.88
BRK1	0.6799999999999999
CSF1	0.98
PLA2G2F	0.99
FGF18	0.6
TRAF5	0.5900000000000001
AIFM1	0.88
MGST1	0.99
PCK1	0.88
CCL26	0.6799999999999999
MTF2	0.9299999999999999
EDNRB	0.33999999999999997
CASP7	0.9299999999999999
EPS15L1	1.0
LPIN1	0.65
TNFRSF10C	1.0
UBE2K	1.0
EPS15	0.8200000000000001
FGF1	0.31999999999999995
MEF2A	1.0
