Gene	seed_specificity
RILP	1.0
ADGRB1	1.0
ARPC5	0.75
BCL2A1	0.86
MYL7	0.9299999999999999
BBS2	1.0
WNT6	0.31999999999999995
TTC8	1.0
CXCL16	0.53
NMD3	1.0
MAPK10	0.69
CCNB3	1.0
SIK1	0.84
CDK7	0.56
MLLT3	1.0
EXOC7	0.78
LIN54	1.0
PMS1	1.0
CHAC1	0.88
EXOC6	1.0
FARP2	1.0
ULBP2	1.0
CD3E	0.94
CCNG1	1.0
IQGAP3	1.0
PLA2G4D	1.0
SMARCA1	0.83
MIF	0.83
SGK3	0.42000000000000004
TNFRSF4	0.97
KCNA3	1.0
TLE1	1.0
EPS15L1	1.0
MLH1	1.0
XPOT	1.0
TNFRSF10C	1.0
NOTCH1	1.0
PDCD4	0.99
IQGAP2	1.0
GSTA1	0.99
PIP5K1B	0.9299999999999999
PLA2G12B	0.98
CLDN2	0.6599999999999999
NCOA4	0.32999999999999996
SRSF6	1.0
PATJ	1.0
ITGB4	1.0
PPID	1.0
UGT1A1	0.83
PLA2G2F	0.99
SOD3	0.83
AP1B1	1.0
KIR2DL3	0.9299999999999999
STX6	1.0
STX18	1.0
NR2F1	1.0
NUP54	1.0
MTA3	0.98
EEF2	0.79
CYP24A1	0.83
TKT	1.0
ATP6V0E1	1.0
CES1	0.87
FGD1	1.0
C5AR2	1.0
PPP3CA	0.54
MMP14	1.0
SESN1	1.0
PCGF6	1.0
SEPTIN5	1.0
ABI1	0.94
PSMB1	0.5800000000000001
IL12A	0.5
ZMAT3	1.0
DDIT4	1.0
KMT2D	1.0
DUSP2	0.53
NUDT16L1	1.0
CSRP2	1.0
BRD4	1.0
GEMIN4	1.0
RAPGEF3	0.5
F8	1.0
EVL	1.0
LCOR	1.0
BET1	1.0
TLN1	0.69
BDKRB2	0.97
SLC6A3	0.74
SESN3	1.0
TSC1	0.97
PIK3IP1	0.64
OFD1	1.0
TMOD3	1.0
FSCN1	1.0
PRM1	1.0
ROR2	1.0
EDC4	1.0
EIF1B	1.0
POLL	1.0
MRE11	0.92
C8B	1.0
CACNA1C	0.69
CYP1A2	1.0
POLI	1.0
CYC1	1.0
DDC	1.0
VAV1	1.0
CSPP1	1.0
VTI1A	1.0
ORC6	1.0
VAMP8	1.0
NUP37	1.0
PTPN7	1.0
AMFR	0.99
KLC4	1.0
EPS15	0.8200000000000001
