Gene	seed_specificity
VPS36	1.0
BRCA2	0.89
DDX23	1.0
SF3B3	1.0
CHERP	1.0
MSH2	0.31000000000000005
BBS1	1.0
IFT52	1.0
ATXN2	0.5800000000000001
NXF2	1.0
STRADA	1.0
IGF2BP1	0.8200000000000001
EXOC7	0.78
NFKBIB	0.8200000000000001
PLPP1	0.77
ARPC5L	0.72
GRIA1	0.94
PARD6B	1.0
SSNA1	1.0
PLA2G4E	0.83
KIF3A	0.9299999999999999
GRIN1	0.6699999999999999
GEMIN4	1.0
PLRG1	1.0
SEC13	1.0
PRM1	1.0
IFT81	1.0
WDR33	1.0
CAMK2A	0.96
MGST1	0.99
ARPC5	0.75
SNRPA1	1.0
MFN2	0.6599999999999999
BBS7	1.0
RBM5	1.0
SYN1	0.9299999999999999
ABI1	0.94
ROBO2	1.0
LSM7	1.0
NUP37	1.0
DEFA5	1.0
GSDMD	0.64
FAAP100	1.0
HES5	0.25
ARPC4	0.79
PTGER1	0.31000000000000005
POLI	1.0
TLR3	0.32999999999999996
THBS1	0.48
POLD3	0.8
IL3	0.32999999999999996
FUS	1.0
ADRM1	0.5800000000000001
CLP1	1.0
BBS10	1.0
CNOT4	1.0
MAP2K5	0.88
POLL	1.0
SEPTIN5	1.0
FGF5	0.63
SRRM2	1.0
SNRPA	1.0
NUDT21	1.0
SNRPN	1.0
SNX2	1.0
EDC3	1.0
EVC	1.0
FGF1	0.31999999999999995
GSTP1	0.31999999999999995
SF3A3	1.0
GMNN	1.0
KLC4	1.0
ATXN3	0.63
GLI2	1.0
SMG7	1.0
DCP2	1.0
RFC5	0.96
DDIT4	1.0
RAD52	0.84
CASP5	0.77
E2F2	0.5
SNCAIP	0.61
NCOA4	0.32999999999999996
TEAD2	1.0
BMP6	0.84
DCC	0.38
SGK3	0.42000000000000004
IL18RAP	0.5
CNOT7	1.0
NXT1	1.0
CCNT1	0.83
SIGMAR1	1.0
CD36	0.85
ARHGEF28	1.0
MLXIP	1.0
CPSF7	1.0
ERRFI1	0.72
HHIP	0.99
DCLRE1C	0.8200000000000001
MATK	0.78
PATL1	1.0
SH3KBP1	0.8200000000000001
EGR2	0.5900000000000001
SLC27A1	0.76
PDGFRA	0.47
CAMK2B	0.71
CARD9	0.74
APC2	0.09999999999999998
LAMB2	0.25
MSH3	1.0
SNX32	1.0
CDK7	0.56
CARD8	0.77
PATJ	1.0
HEY2	0.47
FGF10	0.6799999999999999
XPOT	1.0
ADCY3	0.63
HNRNPM	1.0
POLK	0.41000000000000003
FGF6	0.63
LSM3	1.0
EPS15L1	1.0
ORC6	1.0
WIPF3	1.0
AP2B1	1.0
MAGI2	1.0
BCL2A1	0.86
ADORA1	0.72
BAK1	0.6599999999999999
EIF1B	1.0
KLC3	1.0
PLA2G4B	0.97
ERCC6	0.83
DHX8	1.0
ULBP2	1.0
ISY1	1.0
PLA2G4D	1.0
PLSCR1	1.0
MBD4	1.0
DEK	0.78
HES7	1.0
NTRK2	0.42000000000000004
PRPF4	1.0
LCA5	1.0
BBS2	1.0
FGF3	0.18000000000000005
EEF2	0.79
SF3B5	1.0
XRN1	1.0
BRK1	0.6799999999999999
WNT6	0.31999999999999995
RBM10	1.0
PIM2	0.32999999999999996
SPART	1.0
PTEN	1.0
ORC3	1.0
DDX46	1.0
SRSF9	1.0
LSM2	1.0
SRSF3	1.0
TRAF5	0.5900000000000001
XPA	1.0
MEFV	0.6699999999999999
NMD3	1.0
NAMPT	0.81
HSPB8	0.92
NDUFB2	1.0
CDON	0.99
SRRT	1.0
CWC15	1.0
NEFM	1.0
NUP54	1.0
SYF2	1.0
NDUFS1	1.0
HLA-G	0.52
FANCB	1.0
BOC	1.0
PHF5A	1.0
DPYSL2	0.71
AHNAK	0.76
STAM	0.9
CNOT2	1.0
ARHGEF11	1.0
ORC5	1.0
FOXO6	0.69
LIG4	1.0
ATG14	1.0
RHOT1	1.0
PPP2R5D	0.63
IFNA1	0.22999999999999998
IFT74	1.0
POLD2	0.99
FANCM	0.84
GADD45G	0.37
UPF2	1.0
KCNA3	1.0
CAPN2	0.84
SNRPB2	1.0
BATF2	1.0
POLH	1.0
NTHL1	1.0
NTRK3	1.0
TNIP1	1.0
FGF18	0.6
C9orf72	1.0
ATG10	0.91
TRAF4	0.33999999999999997
IFT80	1.0
KIF7	1.0
LSM1	1.0
PLCB1	0.44999999999999996
CAPNS1	0.77
PNKP	1.0
NXT2	1.0
LSM6	1.0
HLA-A	0.7
MAPK7	0.72
SRSF7	1.0
PARD6G	1.0
TNFRSF13C	0.5700000000000001
EDC4	1.0
MAML3	1.0
NLRC4	0.8
VPS45	1.0
CSNK2B	0.52
KLC2	0.56
CAB39	1.0
PLA2G4F	0.99
PDE4D	1.0
TRAF1	0.25
RILP	1.0
PSMD8	0.5700000000000001
PTCH2	1.0
GSTA5	1.0
KIF5C	0.47
ATP5PO	1.0
TPR	0.32999999999999996
PSMB1	0.5800000000000001
ABCC1	0.8200000000000001
EPS15	0.8200000000000001
ERCC4	0.89
KIF5A	1.0
IRF9	0.4
