Gene	seed_specificity
MCM4	0.72
BMPR1A	0.99
DLL3	0.32999999999999996
CCNT1	0.83
LMNB2	1.0
DEK	0.78
KLC3	1.0
GSTA5	1.0
PLA2G4F	0.99
ELMO1	0.75
SNX5	1.0
IGF2BP1	0.8200000000000001
CYTH4	0.79
TRAF4	0.33999999999999997
MAPK8IP2	1.0
EI24	1.0
BUB3	1.0
ARPC5	0.75
SRGAP2	1.0
PSMB1	0.5800000000000001
RBL1	0.6599999999999999
ELP4	1.0
EGLN3	0.31999999999999995
DECR1	0.99
MYL6B	0.89
FSCN1	1.0
LIMK1	0.79
ACTN4	0.43999999999999995
RRM2	0.9299999999999999
PTPN7	1.0
ORC4	1.0
ACACB	0.86
RNF144B	1.0
ROCK1	0.91
CCDC6	0.29000000000000004
MPDZ	1.0
RHOJ	1.0
PLA2G4E	0.83
HMGCR	0.89
NPY1R	0.9
ACAP1	1.0
CSPP1	1.0
RAPGEF4	0.51
DOCK2	0.71
AP2B1	1.0
CALCOCO2	1.0
PPID	1.0
POLK	0.41000000000000003
IL1A	0.79
FGF8	0.64
RGL2	1.0
PRM1	1.0
ELK4	0.43000000000000005
HLA-G	0.52
PAK6	0.87
BCL2L2	1.0
HEY2	0.47
KIF5C	0.47
IL1R2	0.45999999999999996
PFN3	1.0
WNT6	0.31999999999999995
VEGFC	0.5700000000000001
SNIP1	1.0
SNX2	1.0
EPHB6	1.0
GRIN1	0.6699999999999999
PLA2G5	0.71
CAPZB	1.0
IFT20	1.0
IL18RAP	0.5
PARP3	1.0
BAIAP2L1	1.0
STRADA	1.0
PAX7	0.91
PRKAA2	0.83
RRM1	0.9299999999999999
ELP2	1.0
TTC26	1.0
CSRP2	1.0
KLKB1	0.91
ADIPOR2	0.8
OCRL	1.0
DUSP10	1.0
KCNJ12	1.0
ANLN	1.0
CSNK1A1L	0.7
TPR	0.32999999999999996
PLA2G2E	0.98
CASP10	0.84
CREB3L1	0.43000000000000005
ATG14	1.0
ATG10	0.91
SNCAIP	0.61
PFN2	1.0
FN1	0.42000000000000004
PLA2G4B	0.97
IQGAP2	1.0
PLXNA1	0.8
KCNJ4	1.0
L1CAM	0.83
DCT	0.8200000000000001
WIPF2	1.0
ARPC1A	0.83
ULBP2	1.0
CYP2J2	1.0
SIK1	0.84
SOS2	0.49
FXYD1	1.0
EGR2	0.5900000000000001
EIF3H	0.77
TIAM1	0.95
IL3	0.32999999999999996
EFNB2	0.79
SNX32	1.0
CENPE	1.0
PLSCR1	1.0
PARVB	1.0
LAMB2	0.25
PIP4K2B	0.75
MEFV	0.6699999999999999
SHISA5	1.0
DCC	0.38
IFT74	1.0
SEPTIN5	1.0
CLDN3	1.0
PPP3CA	0.54
GNG3	1.0
EPS15L1	1.0
ACVR1C	0.9299999999999999
EEF2	0.79
MYL7	0.9299999999999999
PGD	1.0
CACNA1C	0.69
CLDN1	1.0
IFT80	1.0
PDE3A	0.77
DUSP8	1.0
RYR2	0.45999999999999996
ORC3	1.0
NR4A2	0.61
KCNMA1	0.94
GUCY1B1	1.0
FLT3	0.91
ARPC1B	0.95
PIP4K2C	0.95
LIN54	1.0
ZBTB33	1.0
SLC6A3	0.74
GP1BB	0.85
IFT52	1.0
FGF1	0.31999999999999995
DUSP5	1.0
PLA2G3	1.0
DUSP2	0.53
TEK	1.0
NCF2	0.84
NTRK2	0.42000000000000004
ADRM1	0.5800000000000001
TXK	0.74
CXCL3	1.0
NUDT16L1	1.0
DPYSL2	0.71
ID1	1.0
FARP2	1.0
NPAT	0.92
NDUFA13	1.0
ORC1	0.69
POU2F2	0.6799999999999999
MAPK7	0.72
IFNA1	0.22999999999999998
PRDX6	0.6
SESN1	1.0
FGF12	0.28
NPR1	1.0
LIN37	1.0
HUS1B	1.0
PRKD3	0.6599999999999999
FZD9	0.8
NFKBIB	0.8200000000000001
FHOD1	0.8
PDGFRA	0.47
GADD45G	0.37
ARHGEF11	1.0
RAD17	0.94
NPPC	0.9
ABCC1	0.8200000000000001
ARAF	0.97
GNGT1	0.38
MATK	0.78
KLF6	0.84
NDUFS1	1.0
ADORA1	0.72
RAPGEF3	0.5
CHAC1	0.88
FGF3	0.18000000000000005
PTTG2	0.8200000000000001
ACVR2A	0.86
THBS1	0.48
USP7	0.61
EDNRB	0.33999999999999997
FCGR2A	0.9
SEMA3A	1.0
TNFRSF13C	0.5700000000000001
SSTR1	0.77
PARD6B	1.0
HDC	0.8200000000000001
BRAP	1.0
CX3CL1	0.79
KIF7	1.0
EVL	1.0
ID3	1.0
IFT81	1.0
ORC6	1.0
IRAG1	1.0
MYLK3	0.89
TFDP2	0.69
CYTH3	0.79
TLE4	0.8
IQGAP3	1.0
TMOD3	1.0
MAPK10	0.69
FGF11	0.28
FAS	0.99
PSMD8	0.5700000000000001
ACTG1	0.6599999999999999
PRSS3	1.0
MGST1	0.99
NCOA4	0.32999999999999996
PIBF1	1.0
WIPF3	1.0
TFCP2	0.6
CAPN1	0.87
ADGRB1	1.0
MYL6	1.0
MYH6	0.95
FGF17	0.18000000000000005
MCM6	0.72
CLDN2	0.6599999999999999
WASF1	0.6699999999999999
CAMK1G	0.9299999999999999
PDE10A	1.0
ORC5	1.0
CCN4	0.86
PDE5A	0.9
TRAF1	0.25
PLA2G10	0.98
MAP2K2	0.79
IFNAR1	0.71
PTGER1	0.31000000000000005
ITGAE	0.91
MYL12A	0.64
OFD1	1.0
