Gene	seed_specificity
NR1I3	0.86
PATJ	1.0
NDUFV1	1.0
CYP2C9	0.78
TRAF1	0.25
CYP3A7	1.0
EDNRB	0.33999999999999997
CDON	0.99
RTN4R	1.0
LLGL2	1.0
CCNB2	0.6699999999999999
CXCL16	0.53
GEMIN4	1.0
USP7	0.61
RFXANK	0.76
NRBF2	1.0
RHOT1	1.0
KMT2A	0.89
SEPTIN5	1.0
YWHAE	0.97
ZFPM2	1.0
MCM4	0.72
ISY1	1.0
CLDN3	1.0
ABCB1	1.0
ICAM2	1.0
FSCN1	1.0
MED13L	1.0
PELI3	1.0
PAK5	0.6
SNX5	1.0
VCL	0.78
MFN1	0.61
SCP2	0.99
ULK1	0.99
CIR1	1.0
GSTA1	0.99
F7	0.92
BCL2A1	0.86
CCNB3	1.0
CYP1B1	0.98
TMOD3	1.0
MAP4K2	0.97
SIK1	0.84
PLA2G4E	0.83
CSF2	0.96
SF3B2	1.0
FGF16	1.0
SYF2	1.0
PRPF4	1.0
AIFM2	1.0
GSTA5	1.0
FGF17	0.18000000000000005
DECR1	0.99
VTI1B	1.0
RIF1	0.99
TRAF5	0.5900000000000001
ULBP2	1.0
SMARCA5	1.0
PSMB1	0.5800000000000001
F11	0.92
SNRPA1	1.0
ARHGEF6	0.63
PHC2	1.0
NCOA4	0.32999999999999996
ALDOC	1.0
ELK1	0.52
EIF4E2	0.97
ELL2	1.0
FGF14	0.28
BZW1	1.0
SRSF5	1.0
PROM1	1.0
AFF4	1.0
GOSR2	1.0
VPS25	1.0
PPIH	1.0
STX8	1.0
EPS15	0.8200000000000001
DUSP2	0.53
BIRC7	1.0
TBC1D4	0.69
SLC17A7	1.0
PLA2G5	0.71
PLA2G4D	1.0
ADCY9	0.98
CREB3L1	0.43000000000000005
HNRNPM	1.0
ORC5	1.0
APC2	0.09999999999999998
RNF144B	1.0
CALCOCO2	1.0
TNIP1	1.0
HLA-B	0.91
FGF1	0.31999999999999995
OTX2	1.0
HES5	0.25
ADGRB1	1.0
GNGT1	0.38
DUSP10	1.0
CBX8	1.0
GLUL	1.0
YWHAZ	0.89
UGT1A4	1.0
CBX2	1.0
PELI2	1.0
MTF1	1.0
CX3CL1	0.79
PPP3CC	0.6799999999999999
KLC3	1.0
ACADM	0.83
PHC3	1.0
CSF2RA	0.41000000000000003
TUBB3	1.0
ZBTB33	1.0
TXK	0.74
PHF5A	1.0
IL3	0.32999999999999996
CLDN2	0.6599999999999999
FGF21	0.5900000000000001
PSMD8	0.5700000000000001
ACACB	0.86
ORC6	1.0
UGT1A9	0.83
SNX2	1.0
APPL1	1.0
EGR2	0.5900000000000001
PLA2G4F	0.99
MGST1	0.99
STX16	1.0
CDK7	0.56
GRIN1	0.6699999999999999
PTGER2	0.32999999999999996
BET1	1.0
PRKG1	0.74
TCF7L1	0.75
ELK4	0.43000000000000005
APOA5	0.87
ABCG1	0.97
ADRM1	0.5800000000000001
HLA-DMA	1.0
EVL	1.0
CLDN1	1.0
RBM7	1.0
BOC	1.0
VAMP5	1.0
TLE4	0.8
MAPK10	0.69
PARD6B	1.0
WIPF3	1.0
PAK6	0.87
OCRL	1.0
STAM	0.9
FGF13	0.92
CYP1A2	1.0
KIR2DL4	0.96
IFNAR2	1.0
TIGAR	1.0
ADIPOR1	0.89
SF3B5	1.0
SRSF7	1.0
SNRPB2	1.0
PPIL1	1.0
CD8A	0.91
VAMP8	1.0
VTN	0.97
CAMK1D	0.75
WNT6	0.31999999999999995
EI24	1.0
GNG3	1.0
MAPK12	0.98
SF3B3	1.0
SMARCA1	0.83
VDAC3	1.0
ORC1	0.69
DEK	0.78
HES7	1.0
VAMP3	1.0
CREB3L3	0.22999999999999998
NUP54	1.0
PDE4B	0.86
SLC27A1	0.76
TNFRSF6B	0.63
AHRR	1.0
CBX6	1.0
IRAK4	1.0
SF3A3	1.0
RAPGEF4	0.51
STRADA	1.0
LSM7	1.0
F13A1	1.0
MGA	1.0
PRKAA2	0.83
HLA-E	0.95
IL1RAP	0.65
CHMP6	1.0
GADD45G	0.37
DCC	0.38
FGF8	0.64
AQR	1.0
FGF22	1.0
MRE11	0.92
KLKB1	0.91
GNA13	1.0
SF3A1	1.0
ATG14	1.0
BCL2L2	1.0
WBP4	1.0
SRSF8	1.0
NDUFV2	1.0
TIRAP	0.52
FOXO6	0.69
POU2F2	0.6799999999999999
RSF1	1.0
CAB39	1.0
SCAF8	1.0
IFNA1	0.22999999999999998
SCMH1	1.0
LIN54	1.0
DLL3	0.32999999999999996
GSTP1	0.31999999999999995
ABCC4	1.0
KLRD1	0.96
EGLN3	0.31999999999999995
