Gene	seed_specificity
KCNJ12	1.0
TPM2	1.0
TRAF1	0.25
EDNRB	0.33999999999999997
RTN4R	1.0
CCNB2	0.6699999999999999
SH3BP2	0.94
USP7	0.61
RFXANK	0.76
SEPTIN5	1.0
MCM4	0.72
IL12A	0.5
SSTR1	0.77
TTC26	1.0
TAF1B	1.0
IFT52	1.0
GABBR2	0.83
MFN1	0.61
GSTA1	0.99
PLA2G4E	0.83
LCOR	1.0
IGFALS	0.8200000000000001
HTR1F	1.0
AIFM2	1.0
GSTA5	1.0
KCNQ5	1.0
FGF17	0.18000000000000005
TRAF5	0.5900000000000001
GRIK2	1.0
PSMB1	0.5800000000000001
CACNA1C	0.69
GJD2	0.96
NCOA4	0.32999999999999996
NPR1	1.0
TYR	0.88
FGF14	0.28
ABHD5	1.0
GPRIN1	1.0
IFT74	1.0
KCNMA1	0.94
DUSP2	0.53
KCNN2	1.0
SAMHD1	1.0
PRKD3	0.6599999999999999
PLA2G4D	1.0
CREB3L1	0.43000000000000005
PPP1R17	1.0
ORC5	1.0
APC2	0.09999999999999998
MYH6	0.95
FGF1	0.31999999999999995
HES5	0.25
ADGRB1	1.0
DPYSL2	0.71
DUSP10	1.0
CD3E	0.94
NPY1R	0.9
ADCY1	0.99
CX3CL1	0.79
CSF2RA	0.41000000000000003
ADRA1B	0.92
MC1R	0.8
IL3	0.32999999999999996
CLDN2	0.6599999999999999
RRM1	0.9299999999999999
PSMD8	0.5700000000000001
CXCL3	1.0
ORC6	1.0
HLA-A	0.7
EGR2	0.5900000000000001
PLA2G4F	0.99
MGST1	0.99
CDK7	0.56
PTGER2	0.32999999999999996
PTPRC	1.0
PREX1	0.8200000000000001
PIK3AP1	0.9
ELK4	0.43000000000000005
GNAI2	1.0
VAV2	0.95
EVL	1.0
ADRM1	0.5800000000000001
MAPK10	0.69
CD28	0.96
PARD6B	1.0
ZMYM2	1.0
PLXNA2	0.8200000000000001
GAMT	1.0
IFNAR2	1.0
AEBP2	1.0
MYL6B	0.89
CDK20	1.0
CAMK1D	0.75
WNT6	0.31999999999999995
EI24	1.0
GNG3	1.0
PTH1R	0.79
VDAC3	1.0
ORC1	0.69
PLA2G4B	0.97
GNB5	0.9
IFT20	1.0
CREB3L3	0.22999999999999998
IPO5	1.0
KCNJ4	1.0
LY96	0.9
RAPGEF4	0.51
RBFOX1	1.0
PRKAA2	0.83
PDGFRA	0.47
IL1RAP	0.65
GADD45G	0.37
DCC	0.38
FGF8	0.64
RCOR1	1.0
EFNB2	0.79
EPHA6	0.89
TIRAP	0.52
POU2F2	0.6799999999999999
PLPP1	0.77
IFNA1	0.22999999999999998
POLK	0.41000000000000003
GSE1	1.0
LIN54	1.0
PHF19	1.0
DLL3	0.32999999999999996
GSTP1	0.31999999999999995
EGLN3	0.31999999999999995
VEGFC	0.5700000000000001
NRF1	0.84
MYL12A	0.64
PGF	0.31999999999999995
CPEB1	0.98
PTPN7	1.0
CRHR1	0.8200000000000001
RGS5	1.0
KIF7	1.0
IFT80	1.0
PTTG2	0.8200000000000001
CYP21A2	1.0
RGS20	1.0
TPM4	1.0
DOCK2	0.71
IFT81	1.0
HLA-G	0.52
MAP3K12	0.6
RGS10	1.0
NOS1	0.92
FCGR2A	0.9
MSH2	0.31000000000000005
C2CD3	1.0
NDUFB2	1.0
RAD17	0.94
ORC4	1.0
PPP1R12B	0.45999999999999996
SESN1	1.0
HUS1B	1.0
GP1BB	0.85
RCOR3	1.0
EEF2	0.79
FXYD1	1.0
LIPE	1.0
GIPR	1.0
B2M	0.56
SOS2	0.49
IFT27	1.0
DUSP5	1.0
ARPC5L	0.72
FARP2	1.0
IGF2BP1	0.8200000000000001
NDUFS1	1.0
ELMO1	0.75
BCL10	0.9299999999999999
PPID	1.0
IRF9	0.4
TAP2	1.0
RGS3	1.0
SEMA3A	1.0
RGS18	1.0
COL1A1	0.96
SHISA5	1.0
PDE10A	1.0
RRM2	0.9299999999999999
IFNAR1	0.71
NCF1	0.91
CYP2J2	1.0
TNFRSF13C	0.5700000000000001
STAG2	1.0
GP5	0.98
MYLK2	0.5800000000000001
GPSM1	1.0
BUB3	1.0
EPHB6	1.0
TFDP2	0.69
EZH2	1.0
ANLN	1.0
DUSP16	1.0
PIM2	0.32999999999999996
CYP24A1	0.83
EPHA5	0.99
PPP3CA	0.54
IL1A	0.79
IRAG1	1.0
TP53	1.0
TLN1	0.69
ABCC1	0.8200000000000001
WEE1	1.0
DUSP8	1.0
SRGAP2	1.0
GUCY1B1	1.0
FGF11	0.28
MX1	0.73
PDE5A	0.9
AKAP10	1.0
CCNG1	1.0
MAPK8IP2	1.0
EPHB4	1.0
NTRK2	0.42000000000000004
ADORA1	0.72
CAMK1G	0.9299999999999999
BCL2	1.0
RBL1	0.6599999999999999
NPAT	0.92
STAG1	1.0
KIF5C	0.47
MCM6	0.72
MC2R	0.9
TPR	0.32999999999999996
EPHA8	0.99
SMC1B	1.0
PLXNA4	0.8200000000000001
ORC3	1.0
JUNB	0.75
LAMB2	0.25
ZMAT3	1.0
HSD3B1	1.0
TRPC4	0.84
LIN37	1.0
SNCAIP	0.61
FGF12	0.28
EFNA2	1.0
COL3A1	0.72
ARHGEF11	1.0
TRAF4	0.33999999999999997
L1CAM	0.83
DCT	0.8200000000000001
BUB1	0.9299999999999999
PARD6G	1.0
PDE3A	0.77
PTGER1	0.31000000000000005
FN1	0.42000000000000004
GHRHR	1.0
SESN3	1.0
LAT2	0.9299999999999999
CCDC6	0.29000000000000004
RAPGEF3	0.5
GH2	0.81
FGF3	0.18000000000000005
