Gene	seed_specificity
TNFRSF11A	0.91
LMNB2	1.0
IL18RAP	0.5
GSK3B	0.84
FGF6	0.63
KLF6	0.84
BUB3	1.0
AIFM2	1.0
ACTL6B	1.0
USP7	0.61
TRAF1	0.25
TSC1	0.97
HLA-G	0.52
MIF	0.83
ABCC1	0.8200000000000001
ADCY8	0.77
BCL2A1	0.86
MSH3	1.0
FLT3	0.91
FGF14	0.28
PLA2G4F	0.99
FAAP100	1.0
FOXO6	0.69
RIF1	0.99
PNKP	1.0
UCP1	0.83
IRS2	1.0
CHAC1	0.88
DUSP8	1.0
FGF5	0.63
ORC4	1.0
PEX13	1.0
PPP2R5D	0.63
CCNG2	0.9299999999999999
WNT6	0.31999999999999995
IL1RAP	0.65
ZMAT3	1.0
IRF9	0.4
PLSCR1	1.0
IFNA1	0.22999999999999998
RFC5	0.96
POLD2	0.99
MAPK10	0.69
IRAK4	1.0
SGK3	0.42000000000000004
PPID	1.0
DDIT4	1.0
POLL	1.0
ASCC2	1.0
ERRFI1	0.72
GSTA1	0.99
REV1	1.0
RASGRP2	1.0
CAMK2A	0.96
DCLRE1C	0.8200000000000001
TLN1	0.69
BAK1	0.6599999999999999
PLA2G4E	0.83
DPYSL2	0.71
CXCL2	0.5900000000000001
PRM1	1.0
CX3CL1	0.79
BCL10	0.9299999999999999
MGA	1.0
PARD6G	1.0
ATF6	0.87
STAG1	1.0
PEX3	1.0
PARD6B	1.0
FGF21	0.5900000000000001
ABRAXAS1	1.0
TAP2	1.0
PXMP2	1.0
B2M	0.56
FGF1	0.31999999999999995
TNFRSF13C	0.5700000000000001
HSPB8	0.92
CXCL16	0.53
EPS15	0.8200000000000001
FGF12	0.28
GSTA5	1.0
RAD17	0.94
MSH2	0.31000000000000005
PPP2R5A	0.98
PTPN7	1.0
CDKL5	1.0
ATOX1	1.0
BRCA2	0.89
ANGPT2	0.85
SNIP1	1.0
ORC3	1.0
DRD1	0.77
DUSP16	1.0
ATP7A	1.0
GADD45G	0.37
MCM4	0.72
SH3KBP1	0.8200000000000001
PTTG2	0.8200000000000001
TRAF4	0.33999999999999997
ATP6V0E1	1.0
CBX2	1.0
MAP3K12	0.6
PEX16	1.0
PLA2G2A	0.5
KMT2A	0.89
DEK	0.78
PROM1	1.0
HLA-A	0.7
SESN1	1.0
PTGER1	0.31000000000000005
FN1	0.42000000000000004
FAN1	1.0
SCML1	1.0
PEX26	1.0
CDK5R1	0.86
CSF2RA	0.41000000000000003
POLD3	0.8
CTSL	0.76
LPIN1	0.65
HK1	0.94
VEGFC	0.5700000000000001
EEF2	0.79
PER1	1.0
PHC3	1.0
FGF18	0.6
FANCM	0.84
E2F3	1.0
MCM6	0.72
IL12A	0.5
PGF	0.31999999999999995
ORC5	1.0
PATJ	1.0
IGF2BP1	0.8200000000000001
ELK1	0.52
PLCB2	0.74
RCAN1	0.5800000000000001
POU2F2	0.6799999999999999
PEX1	1.0
CCNG1	1.0
ULBP2	1.0
CCDC6	0.29000000000000004
EDNRB	0.33999999999999997
HEY2	0.47
PPP3CA	0.54
RNF20	1.0
CCN4	0.86
SMC1B	1.0
SIK1	0.84
IFT172	1.0
DUSP10	1.0
HUS1B	1.0
FANCG	0.84
RAD52	0.84
FGF3	0.18000000000000005
MAPK8IP2	1.0
PEX10	1.0
DUSP6	0.95
NDUFS1	1.0
ERCC6	0.83
ABCD1	1.0
TGFA	0.64
RBL2	0.6799999999999999
CSF2	0.96
FRS3	0.81
CBX8	1.0
TCL1B	1.0
CCNB3	1.0
STAG2	1.0
PCGF1	1.0
FGF11	0.28
ATRX	1.0
EI24	1.0
NCOA4	0.32999999999999996
PRKG1	0.74
PLA2G5	0.71
ATF4	0.8200000000000001
IL1R2	0.45999999999999996
HES5	0.25
TSC2	0.86
TET1	1.0
ADGRB1	1.0
PHC1	1.0
PARP3	1.0
PIM2	0.32999999999999996
ACTN4	0.43999999999999995
TP53	1.0
SCMH1	1.0
CREB3L3	0.22999999999999998
GJD2	0.96
CBX6	1.0
MAP2	1.0
PELI2	1.0
ORC1	0.69
CLDN1	1.0
TPR	0.32999999999999996
EPS15L1	1.0
SMC4	1.0
KCNA3	1.0
RETN	0.83
ECH1	1.0
PEX7	1.0
TLR3	0.32999999999999996
IL4R	0.97
G6PC2	1.0
DLL3	0.32999999999999996
PRSS3	1.0
FGF10	0.6799999999999999
MAPK7	0.72
TNC	0.95
ECI2	1.0
FGF17	0.18000000000000005
CCNB2	0.6699999999999999
APC2	0.09999999999999998
SLX4	1.0
TFDP2	0.69
DUSP5	1.0
MAP3K2	1.0
PEX19	1.0
TBC1D4	0.69
CCNA2	0.99
FBXL3	1.0
ATP7B	1.0
CAPN1	0.87
ADCY3	0.63
PEX6	1.0
TIRAP	0.52
CRY2	0.95
MGST1	0.99
LIMK2	0.98
LIG4	1.0
SHISA5	1.0
