Gene	seed_specificity
MCM4	0.72
TRADD	0.98
CCL4L2	0.88
MYLK2	0.5800000000000001
DLL3	0.32999999999999996
GSTA5	1.0
ELMO1	0.75
DTX1	0.9299999999999999
IGF2BP1	0.8200000000000001
CYTH4	0.79
TRAF4	0.33999999999999997
CCL11	0.95
BUB3	1.0
ARPC5	0.75
POLH	1.0
ERCC6	0.83
RBL1	0.6599999999999999
MED4	1.0
EGLN3	0.31999999999999995
SHC4	0.81
ACTN4	0.43999999999999995
RRM2	0.9299999999999999
IRF9	0.4
ORC4	1.0
TIRAP	0.52
IL9R	0.76
CCDC6	0.29000000000000004
MPDZ	1.0
PDPK1	0.85
LAMB4	0.96
DOCK2	0.71
MX1	0.73
MBD4	1.0
CALCOCO2	1.0
PPID	1.0
POLK	0.41000000000000003
EEA1	0.69
IL1A	0.79
PNKP	1.0
TNFRSF4	0.97
FRS3	0.81
HLA-G	0.52
HEY2	0.47
IL1R2	0.45999999999999996
GH2	0.81
WNT6	0.31999999999999995
VEGFC	0.5700000000000001
BRCA2	0.89
TAP1	0.77
MED11	1.0
FGF21	0.5900000000000001
IL18RAP	0.5
TBX21	0.86
KCNQ5	1.0
CAMK2A	0.96
BAIAP2L1	1.0
STRADA	1.0
MCOLN2	1.0
RRM1	0.9299999999999999
ADIPOR2	0.8
MED7	1.0
KCNJ12	1.0
ADCY3	0.63
ARPC3	0.73
FGF5	0.63
ANLN	1.0
ADCY8	0.77
PIK3C2A	0.6699999999999999
TPR	0.32999999999999996
MED26	1.0
CREB3L1	0.43000000000000005
FN1	0.42000000000000004
UCP1	0.83
TRDN	1.0
NXF2	1.0
KCNJ4	1.0
PPP1R12B	0.45999999999999996
EGR2	0.5900000000000001
WIPF2	1.0
ARPC1A	0.83
CYP2J2	1.0
CD1C	1.0
SOS2	0.49
IL3	0.32999999999999996
CDK5R1	0.86
THPO	0.65
PLSCR1	1.0
PARVB	1.0
LAMB2	0.25
MED21	1.0
MED17	1.0
DCC	0.38
CCL27	1.0
PPP3CA	0.54
CD209	0.84
GLUD1	1.0
GNG3	1.0
EPS15L1	1.0
EEF2	0.79
MYL7	0.9299999999999999
RETN	0.83
DDIT4	1.0
CCR8	0.87
IL7R	0.77
RYR2	0.45999999999999996
ORC3	1.0
PALB2	1.0
LPIN1	0.65
HLA-A	0.7
ACSL1	0.98
KCNMA1	0.94
GSK3B	0.84
CHRM3	1.0
LIN54	1.0
TSLP	0.9
PIAS3	0.95
RGS20	1.0
EPS15	0.8200000000000001
RFXANK	0.76
GP1BB	0.85
FGF1	0.31999999999999995
MSH3	1.0
OSMR	0.76
NTHL1	1.0
MED12	1.0
PIK3IP1	0.64
MED8	1.0
COL11A1	1.0
ADCY9	0.98
MED10	1.0
NTRK2	0.42000000000000004
IL19	0.85
REV1	1.0
TXK	0.74
COL3A1	0.72
ADCY7	0.98
NUDT16L1	1.0
DRD1	0.77
DPYSL2	0.71
NPAT	0.92
NDUFA13	1.0
ORC1	0.69
POU2F2	0.6799999999999999
PATJ	1.0
CSNK2B	0.52
IFNA1	0.22999999999999998
SESN1	1.0
FGF12	0.28
LEPR	0.78
JAK2	0.99
RPS6KA1	0.83
XPA	1.0
LIN37	1.0
FAN1	1.0
HUS1B	1.0
FOXA1	0.98
PCK1	0.88
NFKBIB	0.8200000000000001
RGS18	1.0
IKBKE	0.72
HES7	1.0
MED22	1.0
CTTN	1.0
CD1A	1.0
FANCM	0.84
EPOR	0.76
ABCC8	1.0
PDGFRA	0.47
GADD45G	0.37
ARHGEF11	1.0
RAD17	0.94
MED30	1.0
CXCL9	0.85
ABCC1	0.8200000000000001
CASQ2	1.0
APEX2	1.0
CRLF2	0.76
MED29	1.0
IL5RA	0.76
GNGT1	0.38
MATK	0.78
DCLRE1C	0.8200000000000001
CREB1	1.0
CCL3	0.85
POLD3	0.8
FGF18	0.6
TNFRSF6B	0.63
FANCB	1.0
ZFP36L1	0.79
MAML3	1.0
FGF3	0.18000000000000005
PTTG2	0.8200000000000001
THBS1	0.48
USP7	0.61
EDNRB	0.33999999999999997
CD59	0.87
CHMP2A	1.0
TNFRSF13C	0.5700000000000001
LIG4	1.0
IL2RB	0.92
SV2C	1.0
PARD6B	1.0
INHBE	0.88
HDC	0.8200000000000001
WASL	0.94
KIF7	1.0
IL13RA2	0.76
ORC6	1.0
NXT2	1.0
TFDP2	0.69
CYTH3	0.79
PPP2R5D	0.63
CCL1	1.0
FGF11	0.28
MED24	1.0
MGST1	0.99
ERCC4	0.89
NCOA4	0.32999999999999996
CTSS	0.76
WIPF3	1.0
CAPN1	0.87
MTF2	0.9299999999999999
MED6	1.0
MED31	1.0
MYL6	1.0
POU1F1	0.92
FGF17	0.18000000000000005
MED19	1.0
MCM6	0.72
TBC1D1	1.0
POLL	1.0
NXT1	1.0
ORC5	1.0
TRAF1	0.25
PTGER1	0.31000000000000005
RFC5	0.96
IL10RA	0.76
FGF6	0.63
MYL12A	0.64
MCOLN1	1.0
MYL12B	0.64
SMC1B	1.0
RBL2	0.6799999999999999
RPS6	0.84
MSH2	0.31000000000000005
TNR	1.0
ARHGEF28	1.0
JUNB	0.75
STAM	0.9
MED20	1.0
VDAC3	1.0
TRAF5	0.5900000000000001
SOCS6	1.0
FANCG	0.84
VCL	0.78
MED27	1.0
TLR3	0.32999999999999996
STAG2	1.0
PRLR	0.9299999999999999
CCL20	0.7
NF2	0.84
RAD52	0.84
MIF	0.83
TNIP1	1.0
CCL26	0.6799999999999999
IL11RA	0.77
JAK1	0.94
RGS10	1.0
MED9	1.0
KCNA3	1.0
STAG1	1.0
CCL7	1.0
MLKL	1.0
PREX1	0.8200000000000001
GSTA1	0.99
CSF2RA	0.41000000000000003
CXCL16	0.53
IL1RN	0.9299999999999999
BATF2	1.0
POLD2	0.99
FAAP100	1.0
PTGER2	0.32999999999999996
CAPNS1	0.77
TNFRSF9	0.65
CAPN2	0.84
IL17RC	0.69
MED25	1.0
HLA-DQB1	1.0
PARD6G	1.0
CCNB2	0.6699999999999999
TNK2	1.0
PIM2	0.32999999999999996
RGS5	1.0
CCND2	1.0
CD69	0.89
LSP1	0.87
BOK	0.98
MAP2K5	0.88
RB1	1.0
CHMP3	0.89
FGF10	0.6799999999999999
SOCS5	1.0
SH3KBP1	0.8200000000000001
SGK3	0.42000000000000004
IL17F	0.73
PGF	0.31999999999999995
